dt,sber_close,hedge_close,beta,z,vol_scale,spread_vol,pos_dir,pos_coef,z_enter_eff,z_exit_eff,pos_change,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-02-10 13:30:00,290.0,52.855,0.0878537258412294,-0.10167353928319718,1.0,0.0007328846086444612,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:31:00,289.97,52.856,0.08637585176512493,-0.24936088349825064,1.0,0.0007293667703333436,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:32:00,290.06,52.859,0.08601028909333869,0.3106575128733317,1.0,0.0007292787460470646,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:33:00,290.0,52.799,0.09533815311642535,-0.24250018161448442,1.0,0.000729368259906667,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:34:00,290.1,52.854,0.11331912422220083,0.20485233397107241,1.0,0.0007290955947617786,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:35:00,290.13,52.857,0.11372481834689051,0.028852723087301725,1.0,0.0007286862197539301,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:37:00,290.06,52.772,0.11932912124193351,-0.17447153113158806,1.0,0.000727921392169383,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:38:00,290.12,52.857,0.1268997866399931,-0.09923403208615124,1.0,0.0007266891827344017,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:40:00,290.05,52.854,0.1228403046651062,-0.4258529957732926,1.0,0.0007264450748589837,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:41:00,290.1,52.795,0.10582011583272796,0.29696997220815474,1.0,0.0007263607504120089,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:42:00,290.13,52.854,0.10564614535734305,-0.12306574836184261,1.0,0.0007263676496327684,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:44:00,290.14,52.854,0.10437175835477945,-0.053256688745030416,1.0,0.0007260279234713876,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:45:00,290.12,52.853,0.10739688295939796,-0.19331543348017285,1.0,0.0007259537619412836,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
