dt,sber_close,hedge_close,beta,z,vol_scale,spread_vol,regime,pos_dir,pos_change,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-04-08,290.91,55.8,0.6858267487538197,0.09298957118933686,0.25,0.012563860250875275,bull,0.0,-1.0,0.0,-0.0,-27366.846542578947,2.88121673690691,-25.26682546184711,-27389.232151303888,730459.5817239183,757848.8138752222,-27389.232151303906,-0.0002738923215130389
2025-04-09,283.72,54.707,0.7109832370739942,-0.8740080666261646,0.25,0.012542543138372246,bull,1.0,1.0,44057.521500070485,-228489.95558155264,0.0,-0.23782343987823484,-25.0,-25.237823439878234,730434.3439004784,757848.8138752222,-27414.469974743784,-2.5237823439878236e-07
2025-04-10,292.21,55.873,0.7404531105363676,1.095551134865897,0.25,0.012563011852934236,bull,1.0,0.0,42777.45457034325,-223721.6544663791,107629.06932750664,2.7014570070477,-0.6404676457436851,107631.13031686794,838065.4742173464,838065.4742173464,0.0,0.0010763113031686795
2025-04-11,298.55,56.794,0.7534085169660416,0.700647871142482,0.25,0.012516906314717434,bull,1.0,0.0,41869.03366270306,-220093.6718667465,65161.41821244254,2.6779777158240434,-0.477256705739513,65163.61893345263,903229.093150799,903229.093150799,0.0,0.0006516361893345263
2025-04-14,297.07,56.8,0.7530262466013692,-0.43917707832854275,0.25,0.012444583647792917,bull,1.0,0.0,42077.624802235165,-220070.42253521128,-63286.73185200182,2.60191031130423,-0.06328673185200188,-63284.193228422366,839944.8999223767,903229.093150799,-63284.193228422315,-0.0006328419322842237
2025-04-15,297.2,56.571,0.7524106381613663,0.24265910803730106,0.25,0.012361835390759426,bull,0.0,-1.0,0.0,-0.0,55866.21798485359,2.8551301578137647,-24.955073964463725,55844.11804104694,895789.0179634236,903229.093150799,-7440.07518737542,0.0005584411804104693
2025-04-16,302.7,56.96,0.7606231367889208,1.0210029871389983,0.25,0.012366811808899534,bull,1.0,1.0,41295.01156260324,-219452.24719101124,0.0,-0.23782343987823484,-25.0,-25.237823439878234,895763.7801399837,903229.093150799,-7465.313010815298,-2.5237823439878236e-07
2025-04-17,301.24,57.149,0.7573445911978729,-0.6394535535032384,0.25,0.012316840096343021,bull,1.0,0.0,41495.15336608684,-218726.48690265795,-101767.19160050101,2.602292834806377,-0.1017671916004999,-101764.69107485781,793999.0890651259,903229.093150799,-109230.00408567314,-0.001017646910748578
2025-04-18,300.93,56.808,0.7564098168593743,0.23734886540553332,0.25,0.012238058131140074,bull,0.0,-1.0,0.0,-0.0,61722.23449031959,2.8509444069535417,-24.912550770422705,61700.172883956126,855699.261949082,903229.093150799,-47529.831201717025,0.0006170017288395612
2025-04-21,307.68,57.05,0.7641942016010298,1.4866013444828996,0.25,0.012341887216921501,bull,1.0,1.0,40626.6250650026,-219106.04732690623,0.0,-0.23782343987823484,-25.0,-25.237823439878234,855674.0241256421,903229.093150799,-47555.0690251569,-2.5237823439878236e-07
2025-04-22,310.33,57.151,0.7652685342413728,0.5166670463644955,0.25,0.0122822991844899,bull,1.0,0.0,40279.702252440955,-218718.83256635928,85530.84564223708,2.6406378743734216,-0.12979026720227338,85533.35648984424,941207.3806154864,941207.3806154864,0.0,0.0008553335648984424
2025-04-23,311.79,57.105,0.7651286376585095,0.3562818550340512,0.25,0.012212486389172878,bull,1.0,0.0,40091.086949549375,-218895.01794939148,68869.4315866192,2.629484406078059,-0.06886943158661897,68871.99220159369,1010079.3728170801,1010079.3728170801,0.0,0.0006887199220159369
2025-04-24,309.77,57.431,0.7577025918854585,-0.9522145090442269,0.25,0.012206027460251316,bull,1.0,0.0,40352.51961132453,-217652.48733262526,-152343.77148959303,2.5975683419395525,-0.15234377148959133,-152341.32626502257,857738.0465520576,1010079.3728170801,-152341.3262650225,-0.0015234132626502257
2025-04-25,316.37,57.722,0.7655321110319586,1.3364896040612182,0.25,0.012269831663250085,bull,1.0,0.0,39510.6994974239,-216555.21291708533,202989.75562094804,2.6768630051981903,-0.3296635032485393,202992.10282045,1060730.1493725076,1060730.1493725076,0.0,0.0020299210282045
2025-04-28,317.77,57.511,0.7638817602001042,0.5004354671981258,0.25,0.012212276320869206,bull,1.0,0.0,39336.62712024421,-217349.72440054946,101008.12922189725,2.6286868293675165,-0.1010081292218959,101010.6569005974,1161740.806273105,1161740.806273105,0.0,0.001010106569005974
2025-04-29,310.7,57.23,0.7728985303571635,-1.5685612951589387,0.25,0.012327706281732926,bull,1.0,0.0,40231.73479240425,-218416.9142058361,-217034.6811835706,2.552562415432239,-0.33918522629667913,-217032.46780638146,944708.3384667237,1161740.806273105,-217032.4678063814,-0.0021703246780638147
2025-04-30,306.62,57.49,0.7644307608952879,-1.3914405358923931,0.25,0.012401415919154585,bull,1.0,0.0,40767.073250277215,-217429.11810749694,-220933.87564652722,2.578581702141626,-0.22093387564652803,-220931.51799870073,723776.820468023,1161740.806273105,-437963.98580508213,-0.0022093151799870074
2025-05-02,300.75,57.029,0.7751028520092584,-1.0806545184977334,0.25,0.012415205653627054,bull,1.0,0.0,41562.75976724854,-219186.7295586456,-139067.89653157166,2.56142251446443,-0.33953754342668396,-139065.67464660062,584711.1458214223,1161740.806273105,-577029.6604516828,-0.001390656746466006
2025-05-05,292.41,56.33,0.7967900909812662,-1.458333746368374,0.25,0.012502299114823277,bull,1.0,0.0,42748.19602612769,-221906.62169359135,-193421.89249735742,2.5369177892407486,-0.49984494042034594,-193419.8554245086,391291.29039691377,1161740.806273105,-770449.5158761913,-0.001934198554245086
2025-05-06,303.13,56.549,0.8097670792457926,2.5398615756686933,0.25,0.012935145506523619,bull,-1.0,-2.0,-41236.43321347277,221047.23337282712,409663.1112491908,2.7206835604414197,-50.50685821155098,409615.3250745397,800906.6154714534,1161740.806273105,-360834.1908016517,0.004096153250745397
2025-05-07,302.9,56.969,0.8036722051222128,-0.5666711965519807,0.25,0.012884081290492856,bull,-1.0,0.0,-41267.745130406074,219417.5779810072,102324.21765568724,-3.089539334937801,-0.10232421765568794,102321.02579213465,903227.6412635881,1161740.806273105,-258513.165009517,0.0010232102579213465
2025-05-08,301.95,57.471,0.7938485120526719,-0.8228121416377815,0.25,0.012860542031679223,bull,-1.0,0.0,-41397.58238118894,217501.00050460233,149351.98202034988,-3.082753951779174,-0.14935198202035124,149348.74991441608,1052576.3911780042,1161740.806273105,-109164.41509510088,0.0014934874991441608
2025-05-12,310.46,57.449,0.7935000483566866,2.1113908062233455,0.25,0.013128031796159212,sideways,-1.0,0.0,-40262.83579205051,217584.29215478076,-357078.4480750184,-3.1721370074727364,-0.3570784480750192,-357081.97729047394,695494.4138875303,1161740.806273105,-466246.39238557476,-0.003570819772904739
2025-05-13,312.5,57.087,0.7881272270945968,0.8125621234147128,0.25,0.013103319614774574,bull,-1.0,0.0,-40000.0,218964.0373465062,-160901.69877581336,-3.1104572720736194,-0.16090169877581367,-160904.9701347842,534589.4437527461,1161740.806273105,-627151.362520359,-0.001609049701347842
2025-05-14,311.2,57.28,0.7852237564000809,-0.5835853963005218,0.25,0.013055323074868083,bear,-1.0,0.0,-40167.09511568124,218226.25698324022,94260.05920787567,-3.079832572298326,-0.09426005920787618,94256.88511524416,628846.3288679903,1161740.806273105,-532894.4774051148,0.0009425688511524417
2025-05-15,302.51,57.12,0.7914965706147333,-1.9756829627272252,0.25,0.013274441027654824,bear,1.0,2.0,41320.94806783247,-218837.5350140056,314135.85543795064,-3.0120124680619633,-49.616031742327415,314083.22739374026,942929.5562617306,1161740.806273105,-218811.25001137448,0.003140832273937403
2025-05-16,305.46,57.016,0.7901599321240411,0.7971912580141312,0.25,0.01324844263352637,bear,1.0,0.0,40921.8882996137,-219236.70548617933,144655.9004415617,2.6438881575647115,-0.1446559004415608,144658.3996738188,1087587.9559355495,1161740.806273105,-74152.85033755563,0.001446583996738188
2025-05-19,311.2,57.45,0.7981275080640927,0.9033963945507032,0.25,0.013235859870903248,bear,1.0,0.0,40167.09511568124,-217580.50478677108,139742.9086587802,2.669686066706191,-0.3300403690207874,139745.2483044779,1227333.2042400273,1227333.2042400273,0.0,0.0013974524830447789
2025-05-20,305.2,57.35,0.8007895585492293,-1.386612044753842,0.25,0.013303505450104435,bear,1.0,0.0,40956.749672346006,-217959.8953792502,-219244.52021541,2.5610344206938915,-0.26276062117276494,-219242.2219416105,1008090.9822984168,1227333.2042400273,-219242.22194161057,-0.002192422219416105
2025-05-21,303.58,57.687,0.7944799555287729,-0.7852787606765491,0.25,0.013276923338741062,bear,1.0,0.0,41175.30799130378,-216686.60183403542,-139802.4192120072,2.6009094517954634,-0.1398024192120059,-139799.9581049746,868291.0241934422,1227333.2042400273,-359042.18004658516,-0.0013979995810497459
2025-05-22,304.25,57.44,0.7929284176529366,0.38575265941795994,0.25,0.01321794782544782,bear,1.0,0.0,41084.63434675431,-217618.38440111422,81109.04700718091,2.6223563446775127,-0.08110904700718194,81111.58825447859,949402.6124479207,1227333.2042400273,-277930.5917921066,0.0008111158825447859
2025-05-23,302.22,57.7,0.7879770275605297,-0.8057545227437547,0.25,0.013194329349262198,bear,1.0,0.0,41360.59823969293,-216637.7816291161,-139982.58766820093,2.5970163300478126,-0.13998258766820135,-139980.13063445853,809422.4818134622,1227333.2042400273,-417910.72242656513,-0.0013998013063445853
2025-05-26,296.37,57.028,0.7995946086629997,-0.7844617157124213,0.25,0.01316867706411383,bear,1.0,0.0,42177.0084691433,-219190.5730518342,-96378.9104474377,2.5608159437513986,-0.38754008895697273,-96376.73717158289,713045.7446418793,1227333.2042400273,-514287.459598148,-0.0009637673717158289
2025-05-27,299.5,56.999,0.7994068936438745,0.8043644027917674,0.25,0.013145465238348178,bear,1.0,0.0,41736.227045075124,-219302.09301917578,138370.56312692072,2.646198029644235,-0.13837056312692222,138373.07095438722,851418.8155962665,1227333.2042400273,-375914.3886437608,0.0013837307095438721
2025-05-28,306.54,57.22,0.8064317545004862,1.4955064008245063,0.25,0.013229866435909284,bull,1.0,0.0,40777.71253343772,-218455.08563439356,245357.27584009265,2.6831407241394203,-0.34228880095456854,245359.61669201584,1096778.4322882823,1227333.2042400273,-130554.77195174503,0.0024535961669201584
2025-05-29,307.0,57.58,0.8035309154494618,-0.3118663754264561,0.25,0.013170615595617748,bear,1.0,0.0,40716.612377850164,-217089.26710663424,-59886.08306300104,2.6203404294745916,-0.09740157859376088,-59883.56012415016,1036894.8721641322,1227333.2042400273,-190438.33207589516,-0.0005988356012415016
2025-05-30,309.19,57.894,0.8041845900661864,0.1658500208971114,0.25,0.013107679721296398,bear,0.0,-1.0,0.0,-0.0,21003.351236008602,2.874239584727738,-25.157335410978973,20981.068140182353,1057875.9403043145,1227333.2042400273,-169457.26393571286,0.00020981068140182353
2025-06-02,310.99,58.448,0.8013928770517413,-0.18378924042974015,0.25,0.013046055368493155,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1057875.9403043145,1227333.2042400273,-169457.26393571286,0.0
2025-06-03,313.86,58.88,0.8026106736807743,0.20940013159110804,0.25,0.012985946882495663,bull,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1057875.9403043145,1227333.2042400273,-169457.26393571286,0.0
