<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ОФЗ 26240;1;20250715;115300;61.762;61.767;61.762;61.767;33;0
ОФЗ 26240;1;20250715;115400;61.77;61.77;61.756;61.762;87;0
ОФЗ 26240;1;20250715;115500;61.756;61.797;61.756;61.797;133;0
ОФЗ 26240;1;20250715;115600;61.776;61.798;61.65;61.783;2607;0
ОФЗ 26240;1;20250715;115700;61.779;61.78;61.433;61.604;2951;0
ОФЗ 26240;1;20250715;115800;61.603;61.704;61.446;61.704;471;0
ОФЗ 26240;1;20250715;115900;61.691;61.692;61.614;61.687;91;0
ОФЗ 26240;1;20250715;120000;61.684;61.686;61.645;61.686;1636;0
ОФЗ 26240;1;20250715;120100;61.703;61.707;61.703;61.706;34;0
ОФЗ 26240;1;20250715;120200;61.71;61.711;61.707;61.711;16;0
ОФЗ 26240;1;20250715;120300;61.711;61.716;61.711;61.716;32;0
ОФЗ 26240;1;20250715;120400;61.712;61.723;61.712;61.723;44;0
ОФЗ 26240;1;20250715;120500;61.723;61.737;61.723;61.737;65;0
ОФЗ 26240;1;20250715;120600;61.738;61.75;61.737;61.75;131;0
ОФЗ 26240;1;20250715;120700;61.75;61.798;61.75;61.798;187;0
ОФЗ 26240;1;20250715;120800;61.752;61.797;61.751;61.797;72;0
ОФЗ 26240;1;20250715;120900;61.798;61.8;61.753;61.8;502;0
ОФЗ 26240;1;20250715;121000;61.755;61.799;61.755;61.799;3;0
ОФЗ 26240;1;20250715;121100;61.766;61.85;61.766;61.85;569;0
ОФЗ 26240;1;20250715;121200;61.795;61.88;61.784;61.817;21;0
ОФЗ 26240;1;20250715;121300;61.861;61.861;61.861;61.861;2;0
ОФЗ 26240;1;20250715;121500;61.873;61.879;61.873;61.879;8;0
ОФЗ 26240;1;20250715;121600;61.877;61.879;61.861;61.879;164;0
ОФЗ 26240;1;20250715;121700;61.879;61.879;61.862;61.879;386;0
ОФЗ 26240;1;20250715;121800;61.879;61.879;61.862;61.862;5;0
ОФЗ 26240;1;20250715;121900;61.879;61.879;61.879;61.879;1;0
ОФЗ 26240;1;20250715;122000;61.87;61.879;61.82;61.879;90;0
ОФЗ 26240;1;20250715;122100;61.879;61.879;61.879;61.879;25;0
ОФЗ 26240;1;20250715;122200;61.879;61.879;61.879;61.879;3;0
ОФЗ 26240;1;20250715;122300;61.863;61.879;61.82;61.82;14;0
ОФЗ 26240;1;20250715;122400;61.863;61.864;61.863;61.864;5;0
ОФЗ 26240;1;20250715;122500;61.879;61.879;61.879;61.879;6;0
ОФЗ 26240;1;20250715;122600;61.879;61.879;61.879;61.879;32;0
ОФЗ 26240;1;20250715;122700;61.863;61.893;61.863;61.875;111;0
ОФЗ 26240;1;20250715;122800;61.875;61.875;61.875;61.875;62;0
ОФЗ 26240;1;20250715;122900;61.892;61.892;61.892;61.892;4;0
ОФЗ 26240;1;20250715;123000;61.892;61.892;61.892;61.892;21;0
ОФЗ 26240;1;20250715;123100;61.892;61.892;61.892;61.892;92;0
ОФЗ 26240;1;20250715;123200;61.892;61.892;61.892;61.892;56;0
ОФЗ 26240;1;20250715;123300;61.892;61.892;61.892;61.892;10;0
ОФЗ 26240;1;20250715;123400;61.89;61.891;61.89;61.89;13;0
ОФЗ 26240;1;20250715;123500;61.891;61.9;61.89;61.9;155;0
ОФЗ 26240;1;20250715;123600;61.9;61.902;61.9;61.902;166;0
ОФЗ 26240;1;20250715;123700;61.902;61.902;61.88;61.88;491;0
ОФЗ 26240;1;20250715;123800;61.902;61.902;61.88;61.902;52;0
ОФЗ 26240;1;20250715;123900;61.902;61.902;61.902;61.902;67;0
ОФЗ 26240;1;20250715;124000;61.902;61.91;61.901;61.901;24285;0
ОФЗ 26240;1;20250715;124100;61.91;61.925;61.906;61.906;93;0
ОФЗ 26240;1;20250715;124200;61.925;61.979;61.925;61.979;147;0
ОФЗ 26240;1;20250715;124300;61.979;61.979;61.937;61.979;78;0
ОФЗ 26240;1;20250715;124400;61.979;61.98;61.979;61.98;89;0
ОФЗ 26240;1;20250715;124500;61.979;61.979;61.979;61.979;19;0
ОФЗ 26240;1;20250715;124600;61.979;61.993;61.979;61.993;156;0
ОФЗ 26240;1;20250715;124700;61.993;61.993;61.993;61.993;185;0
ОФЗ 26240;1;20250715;124800;61.993;61.993;61.993;61.993;39;0
ОФЗ 26240;1;20250715;124900;61.993;62;61.958;61.958;869;0
ОФЗ 26240;1;20250715;125000;61.963;62;61.963;61.97;47;0
ОФЗ 26240;1;20250715;125100;62;62.028;62;62.028;290;0
ОФЗ 26240;1;20250715;125200;62.002;62.045;62.001;62.044;182;0
ОФЗ 26240;1;20250715;125300;62.044;62.05;62.001;62.044;181;0
ОФЗ 26240;1;20250715;125400;62.044;62.05;62.001;62.05;44;0
ОФЗ 26240;1;20250715;125500;62.05;62.05;62.04;62.049;52;0
ОФЗ 26240;1;20250715;125600;62.049;62.049;62.019;62.047;72;0
ОФЗ 26240;1;20250715;125700;62.019;62.047;62.019;62.047;4;0
ОФЗ 26240;1;20250715;125800;62.047;62.047;62.047;62.047;5;0
ОФЗ 26240;1;20250715;125900;62.046;62.053;62.008;62.05;308;0
ОФЗ 26240;1;20250715;130000;62.033;62.052;62.033;62.052;21;0
ОФЗ 26240;1;20250715;130100;62.033;62.05;62.013;62.013;121;0
ОФЗ 26240;1;20250715;130200;62.052;62.057;62.049;62.049;22;0
ОФЗ 26240;1;20250715;130300;62.049;62.057;62.018;62.055;15;0
ОФЗ 26240;1;20250715;130400;62.057;62.057;62.055;62.055;13;0
ОФЗ 26240;1;20250715;130500;62.053;62.053;62.053;62.053;14;0
ОФЗ 26240;1;20250715;130600;62.053;62.053;62.001;62.053;42;0
ОФЗ 26240;1;20250715;130700;62.052;62.086;62.052;62.076;81;0
ОФЗ 26240;1;20250715;130800;62.085;62.093;62.029;62.029;96;0
ОФЗ 26240;1;20250715;130900;62.029;62.09;62.029;62.09;38;0
ОФЗ 26240;1;20250715;131000;62.087;62.091;62.04;62.04;167;0
ОФЗ 26240;1;20250715;131100;62.087;62.088;62.035;62.088;28;0
ОФЗ 26240;1;20250715;131200;62.045;62.089;62.044;62.046;148;0
ОФЗ 26240;1;20250715;131300;62.088;62.093;62.087;62.092;87;0
ОФЗ 26240;1;20250715;131400;62.092;62.092;62.092;62.092;8;0
ОФЗ 26240;1;20250715;131500;62.093;62.093;62.05;62.091;13;0
ОФЗ 26240;1;20250715;131600;62.093;62.1;62.047;62.099;188;0
ОФЗ 26240;1;20250715;131700;62.099;62.099;62.052;62.052;107;0
ОФЗ 26240;1;20250715;131800;62.059;62.099;62.054;62.099;50;0
ОФЗ 26240;1;20250715;131900;62.099;62.099;62.097;62.099;228;0
ОФЗ 26240;1;20250715;132000;62.099;62.1;62.099;62.1;115;0
ОФЗ 26240;1;20250715;132100;62.1;62.1;62.02;62.084;2226;0
ОФЗ 26240;1;20250715;132200;62.084;62.098;62.08;62.093;374;0
ОФЗ 26240;1;20250715;132300;62.093;62.093;62.052;62.055;43;0
ОФЗ 26240;1;20250715;132400;62.07;62.07;62.07;62.07;2;0
ОФЗ 26240;1;20250715;132500;62.07;62.07;62.07;62.07;21;0
ОФЗ 26240;1;20250715;132600;62.07;62.07;62.053;62.07;68;0
ОФЗ 26240;1;20250715;132700;62.07;62.07;62.07;62.07;142;0
ОФЗ 26240;1;20250715;132800;62.07;62.07;62.06;62.06;174;0
