dt,z,beta,vol_scale,z_enter_eff,z_exit_eff,pos_coef,hedge_close,sber_close,sber_qty,hedge_qty,pos_change,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum
2025-07-04 13:31:00,-0.12644497536353272,-0.03235810308742416,1.0,1.75,0.4,0.0,61.489,319.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:33:00,0.32233037457042796,-0.032313625746848894,1.0,1.75,0.4,0.0,61.488,319.14,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:35:00,0.6025874094418556,-0.03436552987064467,1.0,1.75,0.4,0.0,61.456,319.23,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:36:00,0.48290913703122157,-0.03223216183248093,1.0,1.75,0.4,0.0,61.492,319.29,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:37:00,-0.05863977057952119,-0.031745248658424416,1.0,1.75,0.4,0.0,61.495,319.27,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:38:00,0.15658485089927807,-0.03209050997320707,1.0,1.75,0.4,0.0,61.461,319.29,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:39:00,0.09703494199564305,-0.02969966600360861,1.0,1.75,0.4,0.0,61.494,319.29,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:40:00,0.2547687802113054,-0.026005578487965718,1.0,1.75,0.4,0.0,61.494,319.32,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:41:00,1.1365999966883074,-0.026623504901692338,1.0,1.75,0.4,0.0,61.497,319.49,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:42:00,0.9150446297165585,-0.029351213263780162,1.0,1.75,0.4,0.0,61.473,319.63,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:43:00,1.0637371452895024,-0.028995847283653276,1.0,1.75,0.4,0.0,61.481,319.79,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:44:00,-0.5617974381230764,-0.0313903934929959,1.0,1.75,0.4,0.0,61.494,319.69,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:45:00,0.6674265311109047,-0.033146528643379906,1.0,1.75,0.4,0.0,61.488,319.79,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:46:00,-0.5225137772518959,-0.033200701835667104,1.0,1.75,0.4,0.0,61.488,319.7,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:47:00,-0.23372591822506836,-0.03245874647223856,1.0,1.75,0.4,0.0,61.46,319.66,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:48:00,-0.36217781053235476,-0.03263963380784123,1.0,1.75,0.4,0.0,61.486,319.59,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:49:00,0.3050950299904023,-0.03231213685996037,1.0,1.75,0.4,0.0,61.49,319.63,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:50:00,0.35928986563116105,-0.03097735962751818,1.0,1.75,0.4,0.0,61.488,319.68,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:51:00,0.17129275436076544,-0.031050948120835267,1.0,1.75,0.4,0.0,61.488,319.7,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:52:00,-0.1457511041610244,-0.028605056588225673,1.0,1.75,0.4,0.0,61.488,319.67,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:53:00,0.2343554928908552,-0.02859657104764014,1.0,1.75,0.4,0.0,61.488,319.7,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:54:00,0.0449522372236577,-0.028474452396178664,1.0,1.75,0.4,0.0,61.49,319.7,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:55:00,-0.020408284691399783,-0.028493751152338702,1.0,1.75,0.4,0.0,61.49,319.69,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:57:00,0.4841810614783658,-0.028464600698988377,1.0,1.75,0.4,0.0,61.49,319.76,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:58:00,-0.08580624458299854,-0.02850857236644781,1.0,1.75,0.4,0.0,61.488,319.74,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 13:59:00,1.0456813820713733,-0.028560049235480924,1.0,1.75,0.4,0.0,61.488,319.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:00:00,0.5490824829387515,-0.02778408120186341,1.0,1.75,0.4,0.0,61.5,319.98,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:01:00,0.013658191838045886,-0.035360770737776395,1.0,1.75,0.4,0.0,61.488,319.98,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:02:00,-1.27646563221932,-0.03632038247929979,1.0,1.75,0.4,0.0,61.5,319.77,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:03:00,1.0391262192150788,-0.03864802791385432,1.0,1.75,0.4,0.0,61.5,319.93,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:04:00,-0.22018866032688544,-0.03856657406812203,1.0,1.75,0.4,0.0,61.5,319.89,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:05:00,0.21942624164019595,-0.03784394614138753,1.0,1.75,0.4,0.0,61.5,319.92,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:06:00,0.2840878508364941,-0.0440797095065601,1.0,1.75,0.4,0.0,61.5,319.96,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:07:00,0.11793205559107928,-0.04447809826879036,1.0,1.75,0.4,0.0,61.516,319.97,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:08:00,0.15802674748150355,-0.03327664367774327,1.0,1.75,0.4,0.0,61.571,319.98,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:12:00,-0.948030137150055,-0.030715298790796337,1.0,1.75,0.4,0.0,61.591,319.82,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:13:00,-0.07677901948743786,-0.026566857955075494,1.0,1.75,0.4,0.0,61.602,319.8,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:14:00,0.4708410565922908,-0.03488471696251405,1.0,1.75,0.4,0.0,61.65,319.86,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:16:00,0.40323882230946523,-0.035388348506123005,1.0,1.75,0.4,0.0,61.64,319.92,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:17:00,-0.2712633491540669,-0.026502655153480312,1.0,1.75,0.4,0.0,61.499,319.89,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:18:00,-0.1841234667219153,-0.030315720349887047,1.0,1.75,0.4,0.0,61.591,319.84,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:19:00,0.2679348640648726,-0.026947295579077508,1.0,1.75,0.4,0.0,61.637,319.87,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:21:00,0.09725245207059752,-0.03317268693648514,1.0,1.75,0.4,0.0,61.634,319.88,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:22:00,0.15446794474109046,-0.032654503684723404,1.0,1.75,0.4,0.0,61.626,319.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:24:00,0.5578154156996562,-0.03514872235291362,1.0,1.75,0.4,0.0,61.599,319.98,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:25:00,0.13813686520605412,-0.036034720165288796,1.0,1.75,0.4,0.0,61.59,320.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:26:00,1.6788437053819603,-0.036506947177580566,1.0,1.75,0.4,0.0,61.626,320.22,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:27:00,0.335766172217367,-0.03693295354985279,1.0,1.75,0.4,0.0,61.611,320.27,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:28:00,1.1743895972978684,-0.014448834115580641,1.0,1.75,0.4,0.0,61.62,320.43,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:29:00,-1.2746826280974284,-0.005022132770622558,1.0,1.75,0.4,0.0,61.632,320.26,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:30:00,1.0151412303844298,0.007974873779321115,1.0,1.75,0.4,0.0,61.632,320.4,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:31:00,-0.7307986380277119,-0.01564282488060191,1.0,1.75,0.4,0.0,61.681,320.3,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:32:00,-0.0037179317560328356,-0.017993439554203353,1.0,1.75,0.4,0.0,61.681,320.3,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:33:00,-0.30353872502295937,-0.012907497940547422,1.0,1.75,0.4,0.0,61.68,320.26,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:34:00,0.7903672593989384,-0.019418218305510562,1.0,1.75,0.4,0.0,61.632,320.37,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:35:00,0.24067084797050486,-0.03600646507964836,1.0,1.75,0.4,0.0,61.641,320.4,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:36:00,0.7010131487490527,-0.03155912176650899,1.0,1.75,0.4,0.0,61.643,320.49,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:37:00,-0.1597219135375758,-0.030924988831705254,1.0,1.75,0.4,0.0,61.641,320.47,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:38:00,-0.2211020890763695,-0.029118646072701405,1.0,1.75,0.4,0.0,61.66,320.44,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:39:00,-0.03146602392637178,-0.027893933449370682,1.0,1.75,0.4,0.0,61.64,320.44,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:40:00,0.4465970762482169,-0.03274866092004198,1.0,1.75,0.4,0.0,61.63,320.5,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:41:00,-0.09150999390508258,-0.03250675949390068,1.0,1.75,0.4,0.0,61.623,320.49,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:43:00,-1.4919931318229014,-0.016074666353285985,1.0,1.75,0.4,0.0,61.61,320.3,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:44:00,1.4695316171681096,0.006156515381542085,1.0,1.75,0.4,0.0,61.61,320.49,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:45:00,-1.547432247078618,0.03508986946315378,1.0,1.75,0.4,0.0,61.61,320.29,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:46:00,-0.6126135831157749,0.03490273270988406,1.0,1.75,0.4,0.0,61.61,320.21,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:47:00,-0.14817678699023018,0.03501062744730277,1.0,1.75,0.4,0.0,61.61,320.19,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:48:00,0.0809165211210673,0.04787111689362398,1.0,1.75,0.4,0.0,61.61,320.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:49:00,-0.2849338475595029,0.04941226053185918,1.0,1.75,0.4,0.0,61.6,320.16,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:50:00,-0.06915167195090316,0.049416954424177796,1.0,1.75,0.4,0.0,61.6,320.15,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:53:00,-1.0906692524917245,0.07637423159268221,1.0,1.75,0.4,0.0,61.581,320.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:54:00,0.3473516561924746,0.07899750345601132,1.0,1.75,0.4,0.0,61.6,320.05,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:55:00,1.064192002086643,0.08854555413277021,1.0,1.75,0.4,0.0,61.61,320.19,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:56:00,0.0033885049092346755,0.08858419058956286,1.0,1.75,0.4,0.0,61.61,320.19,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:57:00,-0.14071307184352552,0.09175682414862128,1.0,1.75,0.4,0.0,61.565,320.15,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 14:59:00,-1.504144394486727,0.07681445855759807,1.0,1.75,0.4,0.0,61.6,319.97,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:00:00,0.3951040535597517,0.07933931118241916,1.0,1.75,0.4,0.0,61.6,320.02,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:01:00,-0.35720122743636257,0.07397860037896661,1.0,1.75,0.4,0.0,61.644,319.99,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:02:00,0.2528690119314316,0.06237197193637043,1.0,1.75,0.4,0.0,61.642,320.02,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:03:00,-0.1347982890545031,0.056091464449009004,1.0,1.75,0.4,0.0,61.641,320.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:04:00,0.33342578260143835,0.04563256360028529,1.0,1.75,0.4,0.0,61.638,320.04,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:05:00,0.815977553886618,-0.028314535255661525,1.0,1.75,0.4,0.0,61.582,320.15,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:07:00,-0.15458006160425392,-0.03618238073121937,1.0,1.75,0.4,0.0,61.579,320.13,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:08:00,0.935105615405692,-0.027372464708811797,1.0,1.75,0.4,0.0,61.62,320.24,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:09:00,-0.7572834611394064,-0.03275671182763656,1.0,1.75,0.4,0.0,61.646,320.14,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:10:00,-0.8577315322823424,-0.034151148908419325,1.0,1.75,0.4,0.0,61.652,320.03,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:11:00,-0.23011780104953578,-0.0342570546656102,1.0,1.75,0.4,0.0,61.652,320.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,501310.21157370013
2025-07-04 15:12:00,-2.157349829923934,-0.03796272537507333,1.0,1.75,0.4,0.6163856656925526,61.653,319.73,96391.59066908839,-499882.94624150696,1.0,-0.0,-0.9512937595129394,-61.63856656925526,-62.5898603287682,501247.62171337137
2025-07-04 15:13:00,0.1832796502075602,-0.04152958300772834,1.0,1.904259087098178,0.43081928328462765,0.0,61.653,319.75,0.0,-0.0,-1.0,1927.8318133800144,7.036806190968267,-61.640494401068636,1873.228125169914,503120.8498385413
2025-07-04 15:15:00,-0.3100565654621653,-0.0402348631905216,1.0,1.75,0.4,0.0,61.649,319.71,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:16:00,0.04740012792637362,-0.03889588391734081,1.0,1.75,0.4,0.0,61.622,319.72,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:17:00,0.484713695348745,-0.029325870229283103,1.0,1.75,0.4,0.0,61.676,319.77,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:18:00,0.17600418705839915,-0.029174256199840272,1.0,1.75,0.4,0.0,61.678,319.79,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:20:00,-0.3203433984285919,-0.028152047107816887,1.0,1.75,0.4,0.0,61.673,319.75,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:21:00,0.6740851232221109,-0.027682099815899662,1.0,1.75,0.4,0.0,61.678,319.83,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:22:00,1.152269339919426,-0.02836746492495255,1.0,1.75,0.4,0.0,61.679,319.97,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:23:00,-0.7353979009337358,-0.023753730218281234,1.0,1.75,0.4,0.0,61.67,319.88,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:24:00,-0.6403400951460725,-0.022090752603162032,1.0,1.75,0.4,0.0,61.67,319.8,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:25:00,-0.7732040814117856,-0.013877575686084545,1.0,1.75,0.4,0.0,61.632,319.71,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:26:00,-0.4694891189951198,-0.01726749399304366,1.0,1.75,0.4,0.0,61.67,319.65,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:27:00,0.18066041981572814,-0.017467908373550025,1.0,1.75,0.4,0.0,61.669,319.67,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:28:00,1.0725766123697194,-0.019549539176606293,1.0,1.75,0.4,0.0,61.63,319.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:30:00,0.3590982798361863,-0.009101806423442889,1.0,1.75,0.4,0.0,61.677,319.84,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:31:00,0.5043585841324327,-0.014581238813973892,1.0,1.75,0.4,0.0,61.676,319.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:32:00,-0.25117719925296184,-0.014735298570847606,1.0,1.75,0.4,0.0,61.675,319.87,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:33:00,0.09246398003110466,-0.01473568410339577,1.0,1.75,0.4,0.0,61.673,319.88,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:34:00,0.34703038622318777,-0.02154050126164312,1.0,1.75,0.4,0.0,61.674,319.92,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:35:00,0.17268800032536324,-0.038424734446448436,1.0,1.75,0.4,0.0,61.676,319.94,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:36:00,-0.2561961746076379,-0.03844651705232932,1.0,1.75,0.4,0.0,61.675,319.91,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:37:00,-0.17912039455587295,-0.032398249643220495,1.0,1.75,0.4,0.0,61.675,319.89,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:38:00,0.19043053285566106,-0.037162612898219934,1.0,1.75,0.4,0.0,61.677,319.91,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:39:00,-0.12211937710627864,-0.036126168281563384,1.0,1.75,0.4,0.0,61.656,319.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:40:00,-0.22055583473276438,-0.03956682484696456,1.0,1.75,0.4,0.0,61.676,319.87,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:41:00,-0.09106034199961714,-0.03931911667385384,1.0,1.75,0.4,0.0,61.672,319.86,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:42:00,-1.261886241491602,-0.038672015165432394,1.0,1.75,0.4,0.0,61.672,319.72,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:44:00,0.8349246985598751,-0.038974721191390435,1.0,1.75,0.4,0.0,61.672,319.81,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:45:00,-0.7848763173251553,-0.030090193267646854,1.0,1.75,0.4,0.0,61.635,319.73,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:46:00,-0.12906146961017131,-0.03183678187894201,1.0,1.75,0.4,0.0,61.673,319.71,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:48:00,-1.4724648422830715,-0.031432821518627654,1.0,1.75,0.4,0.0,61.673,319.55,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:49:00,1.1138382672941693,-0.030010799984232606,1.0,1.75,0.4,0.0,61.679,319.67,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:50:00,-0.1865867810066345,-0.030584481221838093,1.0,1.75,0.4,0.0,61.679,319.65,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,503120.8498385413
2025-07-04 15:53:00,-1.8368217657279844,-0.029551119833973315,1.0,1.75,0.4,0.5248062187794241,61.679,319.45,82142.15351063143,-425433.469073286,1.0,-0.0,-0.9512937595129394,-52.48062187794241,-53.43191563745535,503067.41792290384
2025-07-04 15:54:00,-0.4529284045035045,-0.022298627309334206,1.0,1.8664825652465122,0.42624031093897125,0.5248062187794241,61.679,319.4,82155.01233240828,-425433.469073286,0.0,-4107.107675532505,5.038707115212101,-0.004107107675527685,-4102.073075524969,498965.34484737884
2025-07-04 15:56:00,-0.9265807277002602,-0.027395512554452703,1.0,1.8664825652465122,0.42624031093897125,0.5248062187794241,61.679,319.3,82180.74205753588,-425433.469073286,0.0,-8215.501233238027,5.0377691258153625,-0.008215501233243688,-8210.471679613445,490754.8731677654
2025-07-04 15:57:00,0.28465074420818093,-0.027437571140638408,1.0,1.8664825652465122,0.42624031093897125,0.0,61.679,319.33,0.0,-0.0,-1.0,2465.4222617238343,5.991501452336286,-52.48308730020414,2418.9306758759662,493173.80384364136
2025-07-04 15:58:00,0.09686053419171255,-0.026139593959413558,1.0,1.75,0.4,0.0,61.679,319.34,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 15:59:00,-0.08956060574764084,-0.02641133749250259,1.0,1.75,0.4,0.0,61.679,319.33,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:00:00,-0.3986404211047801,-0.022937177196085096,1.0,1.75,0.4,0.0,61.651,319.29,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:01:00,1.4060522849249868,-0.013148968514055677,1.0,1.75,0.4,0.0,61.679,319.44,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:02:00,0.08249017297897543,-0.004860916115242333,1.0,1.75,0.4,0.0,61.645,319.45,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:03:00,0.18861454810101086,-0.0056944670111886845,1.0,1.75,0.4,0.0,61.678,319.47,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:04:00,0.2759831055565457,-0.0029333801101568296,1.0,1.75,0.4,0.0,61.679,319.5,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:05:00,0.08494709514559895,-0.0010326414497676256,1.0,1.75,0.4,0.0,61.679,319.51,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:06:00,-0.9349639428276173,-0.0009920029451793869,1.0,1.75,0.4,0.0,61.679,319.41,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:07:00,0.07916668457228186,-0.0039289000518408865,1.0,1.75,0.4,0.0,61.679,319.42,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:09:00,-0.0176280882797968,0.0003092626450191244,1.0,1.75,0.4,0.0,61.679,319.42,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:10:00,-0.1192218858273531,0.0001066830748237696,1.0,1.75,0.4,0.0,61.678,319.41,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:13:00,-0.4994452348143052,0.0007828891216860735,1.0,1.75,0.4,0.0,61.678,319.36,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:14:00,0.09211522655228997,0.0008237281123724586,1.0,1.75,0.4,0.0,61.678,319.37,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:15:00,1.3584781856230257,0.0001282210629382386,1.0,1.75,0.4,0.0,61.678,319.51,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:16:00,-0.009817407691110369,0.00025086475707814237,1.0,1.75,0.4,0.0,61.678,319.51,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:17:00,0.9640743545140146,9.704203119880421e-05,1.0,1.75,0.4,0.0,61.679,319.61,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:18:00,-0.013792539503117714,5.638017526078918e-05,1.0,1.75,0.4,0.0,61.679,319.61,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
2025-07-04 16:19:00,-0.013580250652270951,0.0003410220702334799,1.0,1.75,0.4,0.0,61.679,319.61,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,493173.80384364136
