dt,z,beta,pos_dir,pos_change,hedge_close,ofz40_close,ofz41_close,sber_close,sber_qty,ofz40_qty,ofz41_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum
2025-02-06 17:16:00,0.08098035151599405,0.02531223281393153,0.0,1.0,61.272000000000006,52.249,70.295,286.9,0.0,-0.0,-0.0,-493.9022382613706,-2.8539807550377683,-25.000377511892587,-521.756596528301,413935.69069322525
2025-02-06 17:17:00,0.013318973007221289,-0.01379058425813252,0.0,0.0,61.272499999999994,52.248,70.297,286.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,413935.69069322525
2025-02-06 17:18:00,1.3337797264503735,0.03939198113576089,-1.0,-1.0,61.2485,52.2,70.297,287.11,-43537.32019086761,119731.80076628352,88908.48827119223,0.0,-0.23782343987823484,-25.0,-25.237823439878234,413910.45286978537
2025-02-06 17:21:00,1.5948022252364102,0.03961142938978581,-1.0,0.0,61.2485,52.247,70.25,287.37,-43497.929498555866,119624.09324937317,88967.97153024911,-9871.007562355984,-3.0942891255516654,-0.021125796834387662,-9874.12297727837,404036.329892507
2025-02-06 17:22:00,0.42430622329401885,0.03748692204610953,0.0,1.0,61.2385,52.18,70.297,287.44,0.0,-0.0,-0.0,-6878.174650685191,-2.854576450928059,-24.999211535479112,-6906.028438671598,397130.3014538354
2025-02-06 17:23:00,-0.77902529584893,0.017490977740857255,-1.0,-1.0,61.275499999999994,52.257,70.294,287.32,-43505.49909508562,119601.20175287522,88912.2826983811,0.0,-0.23782343987823484,-25.0,-25.237823439878234,397105.0636303955
2025-02-06 17:24:00,-0.39326065715249436,0.01901932237851572,0.0,1.0,61.2715,52.249,70.294,287.26,0.0,-0.0,-0.0,1653.5203316827647,-2.8532853127977846,-24.996432860440272,1625.6706135095264,398730.73424390506
2025-02-06 17:25:00,-1.3061785544832853,0.07619264488566184,-1.0,-1.0,61.268,52.244,70.292,287.05,-43546.420484236194,119630.96240716637,88914.81249644341,0.0,-0.23782343987823484,-25.0,-25.237823439878234,398705.4964204652
2025-02-06 17:27:00,1.1541278565927502,0.0732507569780903,-1.0,0.0,61.263999999999996,52.236,70.292,287.24,-43517.61593092884,119649.28401868444,88914.81249644341,-9230.86759126243,-3.093593718392391,-0.009230867591261882,-9233.970415848415,389471.52600461675
2025-02-06 17:29:00,-0.18191584060295868,0.098361788874403,0.0,1.0,61.2335,52.175,70.292,287.2,0.0,-0.0,-0.0,-5557.9016879017,-2.8534838573887584,-24.990960689037625,-5585.746132448126,383885.7798721686
2025-02-06 17:30:00,-0.024081990934890694,0.09870045215315026,0.0,0.0,61.2335,52.175,70.292,287.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:31:00,-0.603552170875983,0.09481780249166134,0.0,0.0,61.2435,52.245,70.242,287.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:32:00,-0.5552445930271469,0.0648381017096892,0.0,0.0,61.269,52.244,70.294,287.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:35:00,-0.039961204084689325,0.08429300070857551,0.0,0.0,61.23,52.169,70.291,287.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:36:00,0.3329109873812962,0.09109742114263127,0.0,0.0,61.26349999999999,52.236,70.291,287.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:37:00,-0.40256503364040686,0.08975034327341903,0.0,0.0,61.271,52.249,70.293,287.02,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:38:00,-0.010676408166920044,0.08734169519227586,0.0,0.0,61.2705,52.249,70.292,287.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:39:00,-0.054595046621379685,0.10115508365175672,0.0,0.0,61.263999999999996,52.242,70.286,287.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:40:00,0.10315933394075859,0.09719910716404939,0.0,0.0,61.1975,52.194,70.201,287.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:41:00,0.5353999645249022,0.1037616215736943,0.0,0.0,61.218999999999994,52.237,70.201,287.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,383885.7798721686
2025-02-06 17:42:00,1.5097417847557575,0.13530192648514724,-1.0,-1.0,61.254999999999995,52.23,70.28,287.37,-43497.929498555866,119663.02891058779,88929.99430848037,0.0,-0.23782343987823484,-25.0,-25.237823439878234,383860.54204872873
2025-02-06 17:43:00,1.7598215995730015,0.07281394119947007,-1.0,0.0,61.191,52.18,70.202,287.64,-43457.099151717426,119777.6926025297,89028.80259821657,-24664.131966200075,-3.0943860976327118,-0.0246641319661988,-24667.251016429673,359193.29103229905
2025-02-06 17:44:00,1.6184139330989935,0.07399065311699686,-1.0,0.0,61.191,52.18,70.202,287.91,-43416.34538571081,119777.6926025297,89028.80259821657,-11733.416770965385,-3.0943835806935236,-0.011733416770964662,-11736.52288796285,347456.7681443362
2025-02-06 17:45:00,-0.37192444621594517,0.07370794762842697,0.0,1.0,61.1905,52.18,70.201,287.86,0.0,-0.0,-0.0,2081.7884666873924,-2.853385658157697,-24.99774015392811,2053.9373408753067,349510.7054852115
2025-02-06 17:46:00,0.8110737126580455,0.07667500872763344,-1.0,-1.0,61.1905,52.18,70.201,288.0,-43402.77777777778,119777.6926025297,89030.0707967123,0.0,-0.23782343987823484,-25.0,-25.237823439878234,349485.46766177163
2025-02-06 17:47:00,0.6188931001771196,0.07816719150662034,0.0,1.0,61.1905,52.18,70.201,288.11,0.0,-0.0,-0.0,-4774.305555556148,-2.8549713026382553,-25.004774305555557,-4802.165301164342,344683.3023606073
2025-02-06 17:48:00,-0.24866938848248196,0.07901264968025595,0.0,0.0,61.1905,52.18,70.201,288.08,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,344683.3023606073
2025-02-06 17:50:00,-0.08008165247326805,0.07416186544416492,0.0,0.0,61.229,52.18,70.278,288.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,344683.3023606073
2025-02-06 17:51:00,-0.3658788480616163,0.074560638460981,0.0,0.0,61.229,52.18,70.278,288.04,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,344683.3023606073
2025-02-06 17:52:00,0.2395361303951573,0.07470647581951835,0.0,0.0,61.2375,52.18,70.295,288.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,344683.3023606073
2025-02-06 17:53:00,-0.38173391503173515,0.07371073253898118,0.0,0.0,61.2375,52.18,70.295,288.04,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,344683.3023606073
2025-02-06 17:55:00,0.7408063872491375,0.09520519645389042,0.0,0.0,61.269999999999996,52.245,70.295,288.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,344683.3023606073
2025-02-06 17:58:00,-2.675004137235409,0.003158659303449005,1.0,1.0,61.335499999999996,52.239,70.432,287.76,43438.97692521546,-119642.41275675263,-88738.07360290777,0.0,-0.23782343987823484,-25.0,-25.237823439878234,344658.06453716743
2025-02-06 17:59:00,-0.6008495113922289,0.001757845848225193,0.0,-1.0,61.334999999999994,52.236,70.434,287.67,0.0,-0.0,-0.0,-3728.056832203435,2.8529886968211717,-24.995909040985666,-3750.1997525475995,340907.86478461983
2025-02-06 18:01:00,0.08686651925896764,0.0017616473696058484,0.0,0.0,61.337,52.24,70.434,287.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,340907.86478461983
2025-02-06 18:02:00,-0.5332876847987706,-0.00654758331321187,0.0,0.0,61.3685,52.238,70.499,287.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,340907.86478461983
2025-02-06 18:03:00,0.45463982305060024,-0.003036452420744336,0.0,0.0,61.3685,52.238,70.499,287.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,340907.86478461983
2025-02-06 18:04:00,0.3202068175316377,-0.0008189822742459597,0.0,0.0,61.382999999999996,52.24,70.526,287.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,340907.86478461983
2025-02-06 18:05:00,2.1820786932289837,0.009896285417014922,-1.0,-1.0,61.394000000000005,52.237,70.551,288.11,-43386.206657179544,119646.99351034706,88588.39704610848,0.0,-0.23782343987823484,-25.0,-25.237823439878234,340882.62696117995
2025-02-06 18:06:00,-0.9974748594008294,0.02655323508478153,-1.0,0.0,61.3865,52.23,70.543,287.96,-43408.80677871927,119663.02891058779,88598.44350254454,4961.6948676369075,-3.0902188894219385,-0.00805416712952163,4958.596594580356,345841.2235557603
2025-02-06 18:07:00,-0.8184119607582341,0.01781620308948689,-1.0,0.0,61.396,52.242,70.55,287.84,-43426.90383546415,119635.54228398607,88589.65272856131,7265.202264890614,-3.0905154360395484,-0.007265202264890786,7262.10448425231,353103.32804001257
2025-02-06 18:08:00,0.30830223490943864,0.018852002005532293,0.0,1.0,61.3955,52.24,70.551,287.9,0.0,-0.0,-0.0,-2756.2956619663782,-2.8544761676324493,-25.002454932798287,-2784.152593066809,350319.17544694577
2025-02-06 18:09:00,0.5612964461920131,0.012997719762617538,0.0,0.0,61.3755,52.2,70.551,288.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,350319.17544694577
2025-02-06 18:10:00,0.2976399188322116,0.013688473489547454,0.0,0.0,61.3845,52.218,70.551,288.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,350319.17544694577
2025-02-06 18:14:00,-0.0474696274962026,0.009253097553805406,0.0,0.0,61.298,52.225,70.371,288.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,350319.17544694577
2025-02-06 18:16:00,-3.330852604620163,0.01612150020137315,1.0,1.0,61.29899999999999,52.227,70.371,287.52,43475.23650528659,-119669.90254083138,-88814.9948132043,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,350293.9376235059
2025-02-06 18:17:00,-0.5842379555818741,0.0020779820779294523,0.0,-1.0,61.260999999999996,52.15,70.372,287.43,0.0,-0.0,-0.0,5212.996215355464,2.8529879517613073,-24.986961461213692,5190.862241846012,355484.7998653519
2025-02-06 18:19:00,-0.17280989859723905,0.040730775777802986,0.0,0.0,61.325,52.185,70.465,287.42,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,355484.7998653519
2025-02-06 18:20:00,0.5743462969385772,0.04017483243956097,0.0,0.0,61.3175,52.17,70.465,287.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,355484.7998653519
2025-02-06 18:21:00,-0.46896632489050527,0.041488706311992966,0.0,0.0,61.318,52.17,70.466,287.45,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,355484.7998653519
2025-02-06 18:22:00,-1.128149041458887,0.008179905926890212,1.0,1.0,61.317,52.17,70.464,287.27,43513.07132662652,-119800.65171554533,-88697.77475022706,0.0,-0.23782343987823484,-25.0,-25.237823439878234,355459.562041912
2025-02-06 18:24:00,-2.064713967302837,0.0004614661486387933,1.0,0.0,61.324,52.18,70.468,286.93,43564.632488760326,-119777.6926025297,-88692.73996707726,-16347.241867208488,2.612680111662621,-0.01634724186720847,-16344.645534338693,339114.9165075733
2025-02-06 18:25:00,-0.8518222327733052,-0.010345788727745898,1.0,0.0,61.35,52.232,70.468,286.79,43585.899089926424,-119658.44692908562,-88692.73996707726,-12327.488563757348,2.614665361823038,-0.01232748856375651,-12324.886225884089,326790.0302816892
2025-02-06 18:26:00,4.437952768478652,-0.010191776406399209,-1.0,-2.0,61.35,52.232,70.468,287.58,-43466.16593643508,119658.44692908562,88692.73996707726,34432.86028104029,2.6239192222863865,-50.034432860281036,34385.44976740229,361175.4800490915
2025-02-06 18:27:00,-1.397786445010672,-0.005136805122333297,-1.0,0.0,61.343,52.218,70.468,287.34,-43502.47094034941,119690.5281703627,88692.73996707726,8756.661567738118,-3.089323010694503,-0.012107098081751214,8753.560137629342,369929.04018672084
2025-02-06 18:29:00,-2.4441134393368107,0.002248345775009232,1.0,2.0,61.337,52.21,70.464,286.91,43567.66930396291,-119708.86803294388,-88697.77475022706,17393.76731911611,-3.0874339278909404,-49.97998164231041,17340.699903545905,387269.74009026674
2025-02-06 18:31:00,1.3385809519157577,0.0073943869811778674,1.0,0.0,61.343999999999994,52.219,70.469,287.15,43531.25544140693,-119688.2360826519,-88691.48136059828,8935.37194690175,2.6184451082114797,-0.011977109318997228,8937.978414900643,396207.7185051674
2025-02-06 18:34:00,-2.8765770381573796,0.05494634960948142,1.0,0.0,61.31099999999999,52.153,70.469,286.62,43611.75075012211,-119839.70241405097,-88691.48136059828,-15172.14180248916,2.610790357979312,-0.030970988965401056,-15169.561983120147,381038.15652204724
2025-02-06 18:36:00,-0.04693080889905027,0.05512763759299174,0.0,-1.0,61.345,52.219,70.471,286.62,0.0,-0.0,-0.0,-8086.803322049708,2.853881278538813,-25.00808680332205,-8108.957527574491,372929.19899447274
2025-02-06 18:37:00,0.437851515438332,0.05517640685219241,0.0,0.0,61.345,52.219,70.471,286.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,372929.19899447274
2025-02-06 18:39:00,1.2610450641350097,0.05250359757261618,1.0,1.0,61.342,52.22,70.464,286.93,43564.632488760326,-119685.94408272693,-88697.77475022706,0.0,-0.23782343987823484,-25.0,-25.237823439878234,372903.96117103286
2025-02-06 18:45:00,1.2216508017105896,0.03571531980588326,1.0,0.0,61.304,52.136,70.472,287.15,43531.25544140693,-119878.7785791008,-88687.70575547736,18928.256252473155,2.6182460165481407,-0.02034742064847684,18930.854151069052,391834.81532210193
2025-02-07 10:00:00,1.7888790437461075,0.4071427665996678,-1.0,-2.0,61.70099999999999,52.433,70.969,288.24,-43366.63891201776,119199.74062136441,88066.62063717961,-32232.71856732988,2.6268909593069556,-50.1271308554296,-32280.218807226003,359554.59651487594
2025-02-07 10:01:00,1.484378882176689,0.41400549778362333,-1.0,0.0,61.730999999999995,52.495,70.967,288.58,-43315.54508281933,119058.95799599962,88069.10254061747,-7530.406552834595,-3.0950710785152404,-0.022311174389883802,-7533.5239350875,352021.07257978845
2025-02-07 10:02:00,-0.14111422332776127,0.414846166220226,0.0,1.0,61.698,52.429,70.967,288.5,0.0,-0.0,-0.0,-4392.647621110569,-2.8530901270304514,-24.988676865165637,-4420.489388102766,347600.58319168567
2025-02-07 10:03:00,0.1129917943764181,0.41762134321857197,0.0,0.0,61.58,52.425,70.735,288.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,347600.58319168567
2025-02-07 10:04:00,0.8891073342277847,0.4136357634472059,-1.0,-1.0,61.554,52.373,70.735,288.42,-43339.574232022744,119336.29923815707,88357.95575033576,0.0,-0.23782343987823484,-25.0,-25.237823439878234,347575.3453682458
2025-02-07 10:05:00,-0.9822168678336349,0.41329231513536885,-1.0,0.0,61.58,52.425,70.735,288.3,-43357.61359694762,119217.93037672866,88357.95575033576,11406.236468227045,-3.09051733282165,-0.011406236468226947,11403.134544657756,358978.47991290357
2025-02-07 10:06:00,-0.8580943427762362,0.41591056634179835,-1.0,0.0,61.5645,52.429,70.7,288.12,-43384.70081910315,119208.83480516508,88401.6973125884,5188.713717696914,-3.0899228986801868,-0.011373770620217945,5185.612421027613,364164.0923339312
2025-02-07 10:07:00,-0.7658308616779989,0.412075752122856,-1.0,0.0,61.596999999999994,52.484,70.71,288.05,-43395.24388127061,119083.91128724944,88389.19530476595,10477.431944746051,-3.0910113556185688,-0.010477431944746646,10474.330455958489,374638.4227898897
2025-02-07 10:08:00,0.03488064865219767,0.41254275284990644,0.0,1.0,61.60249999999999,52.495,70.71,288.07,0.0,-0.0,-0.0,442.0181465346067,-2.854079430337357,-25.00217782790178,414.1618892763675,375052.58467916603
2025-02-07 10:09:00,-0.06948325157223198,0.4139987912773269,0.0,0.0,61.602,52.494,70.71,288.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,375052.58467916603
2025-02-07 10:10:00,0.7561455267752528,0.4056641959924993,-1.0,-1.0,61.4975,52.495,70.5,288.0,-43402.77777777778,119058.95799599962,88652.48226950354,0.0,-0.23782343987823484,-25.0,-25.237823439878234,375027.34685572615
2025-02-07 10:11:00,-0.7818548077221543,0.40636831954332064,-1.0,0.0,61.494,52.488,70.5,287.86,-43423.88661154728,119074.83615302545,88652.48226950354,5242.976182916551,-3.090317415017758,-0.006909801594858942,5239.878955699938,380267.22581142606
2025-02-07 10:12:00,0.24744753208586512,0.40496911485202347,0.0,1.0,61.4895,52.479,70.5,287.9,0.0,-0.0,-0.0,-2808.628989837581,-2.854277843713347,-25.00066528193908,-2836.483932963233,377430.74187846284
2025-02-07 10:13:00,-0.9274891844289865,0.4042918072066003,-1.0,-1.0,61.4895,52.479,70.5,287.74,-43441.996246611525,119095.25715047924,88652.48226950354,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,377405.50405502296
2025-02-07 10:14:00,-0.1244923950974157,0.4041980276797313,0.0,1.0,61.489000000000004,52.478,70.5,287.72,0.0,-0.0,-0.0,749.7446677812386,-2.853682913259148,-24.99901206481792,721.8919728031615,378127.3960278261
2025-02-07 10:15:00,-0.1454226073974635,0.40662616836015136,0.0,0.0,61.489999999999995,52.48,70.5,287.7,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,378127.3960278261
2025-02-07 10:16:00,0.03228154905486201,0.40555168722767615,0.0,0.0,61.489999999999995,52.48,70.5,287.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,378127.3960278261
2025-02-07 10:17:00,-0.5823943011857801,0.40552778894326635,0.0,0.0,61.4895,52.479,70.5,287.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,378127.3960278261
2025-02-07 10:18:00,0.7316474977216517,0.3996786247119647,0.0,0.0,61.44,52.38,70.5,287.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,378127.3960278261
2025-02-07 10:19:00,-0.7084149789534374,0.4003047143757307,0.0,0.0,61.435500000000005,52.371,70.5,287.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,378127.3960278261
2025-02-07 10:20:00,-2.2319784855464277,0.3864719595133682,1.0,1.0,61.478,52.456,70.5,287.2,43523.67688022284,-119147.47597986883,-88652.48226950354,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,378102.15820438624
2025-02-07 10:22:00,0.6381229678485472,0.38654724613236024,0.0,-1.0,61.4805,52.461,70.5,287.32,0.0,-0.0,-0.0,4627.103845728136,2.8550737080423803,-25.005818578605524,4604.953100857572,382707.1113052438
2025-02-07 10:24:00,-0.5249753617150125,0.39009917833351926,0.0,0.0,61.435500000000005,52.371,70.5,287.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,382707.1113052438
2025-02-07 10:25:00,-0.6461732671668869,0.39021485938470496,0.0,0.0,61.4345,52.371,70.498,287.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,382707.1113052438
2025-02-07 10:26:00,0.09574315896143824,0.39037976776197675,0.0,0.0,61.455,52.41,70.5,287.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,382707.1113052438
2025-02-07 10:27:00,1.2740072474201871,0.3936795072227759,1.0,1.0,61.458,52.416,70.5,287.33,43503.9849650228,-119238.4004884005,-88652.48226950354,0.0,-0.23782343987823484,-25.0,-25.237823439878234,382681.8734818039
2025-02-07 10:28:00,-0.5531869856213246,0.39301361844631133,0.0,-1.0,61.458,52.416,70.5,287.24,0.0,-0.0,-0.0,-3915.358646850964,2.8529873610395318,-24.996084641353146,-3937.5017441312775,378744.37173767266
2025-02-07 10:30:00,0.0872849980792468,0.3930015417216375,0.0,0.0,61.4745,52.449,70.5,287.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,378744.37173767266
2025-02-07 10:31:00,0.43651849338630344,0.3922302713782794,0.0,0.0,61.475,52.45,70.5,287.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,378744.37173767266
2025-02-07 10:32:00,0.14600302231998982,0.39099640494411414,0.0,0.0,61.475,52.45,70.5,287.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,378744.37173767266
2025-02-07 10:33:00,0.8431411783128626,0.3906590122768701,1.0,1.0,61.475,52.45,70.5,287.55,43470.70074769605,-119161.10581506195,-88652.48226950354,0.0,-0.23782343987823484,-25.0,-25.237823439878234,378719.1339142328
2025-02-07 10:34:00,2.7538478677686706,0.37425522348863816,-1.0,-2.0,61.435500000000005,52.389,70.482,287.97,-43407.2993714623,119299.85302258107,88675.12272636985,27122.26644960293,2.620226262019946,-50.009393122178466,27074.87728274277,405794.01119697554
2025-02-07 10:36:00,-1.786508190872677,0.3744495263980054,1.0,2.0,61.436,52.39,70.482,287.66,43454.077730654244,-119297.57587325825,-88675.12272636985,13575.562658175715,-3.0886325122971496,-49.98666303704787,13522.48736262637,419316.4985596019
2025-02-07 10:37:00,-0.720648611218595,0.3705776995001583,0.0,-1.0,61.466,52.45,70.482,287.59,0.0,-0.0,-0.0,-10199.639993543737,2.853186806976907,-25.004116069111248,-10221.79092280587,409094.70763679605
2025-02-07 10:38:00,-0.07697954570911489,0.3747443038062198,0.0,0.0,61.447500000000005,52.445,70.45,287.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,409094.70763679605
2025-02-07 10:40:00,-0.2611575635642454,0.3741331800127262,0.0,0.0,61.447500000000005,52.445,70.45,287.51,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,409094.70763679605
2025-02-07 10:41:00,0.22859988530677855,0.37698563490591813,0.0,0.0,61.420500000000004,52.391,70.45,287.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,409094.70763679605
2025-02-07 10:42:00,-0.038925699014299354,0.37698563490591813,0.0,0.0,61.420500000000004,52.391,70.45,287.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,409094.70763679605
2025-02-07 10:44:00,-0.3355686650834349,0.3762368425037186,0.0,0.0,61.444500000000005,52.439,70.45,287.5,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,409094.70763679605
2025-02-07 10:45:00,-1.075222880877521,0.37694753334863657,1.0,1.0,61.440999999999995,52.44,70.442,287.31,43507.013330548885,-119183.82913806256,-88725.47627835667,0.0,-0.23782343987823484,-25.0,-25.237823439878234,409069.4698133562
2025-02-07 10:46:00,-1.2180464743503618,0.378471149100748,1.0,0.0,61.435,52.44,70.43,287.09,43540.353199345154,-119183.82913806256,-88740.5934970893,-8506.837217382883,2.613872554885984,-0.01063624864806001,-8504.233981076644,400565.23583227955
2025-02-07 10:49:00,-0.17595289834556502,0.3761264634435801,0.0,-1.0,61.4285,52.407,70.45,287.05,0.0,-0.0,-0.0,416.6403636425582,2.853483649742472,-24.996100131380413,394.4977471609203,400959.73357944045
2025-02-07 10:51:00,-0.4949741896299026,0.37473725594776314,0.0,0.0,61.453500000000005,52.457,70.45,287.01,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,400959.73357944045
2025-02-07 10:52:00,-0.05973289591382293,0.37670447307251337,0.0,0.0,61.459500000000006,52.469,70.45,287.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,400959.73357944045
2025-02-07 10:53:00,0.37754519869093844,0.3763006378603686,0.0,0.0,61.452,52.459,70.445,287.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,400959.73357944045
2025-02-07 10:54:00,0.3203851877883748,0.3769889531720667,0.0,0.0,61.4745,52.468,70.481,287.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,400959.73357944045
2025-02-07 10:55:00,0.25394430944113516,0.3769885307960912,0.0,0.0,61.468999999999994,52.457,70.481,287.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,400959.73357944045
2025-02-07 10:56:00,2.874117601902226,0.3729939584286116,-1.0,-1.0,61.4565,52.468,70.445,287.65,-43455.58838866679,119120.22566135548,88721.69777840869,0.0,-0.23782343987823484,-25.0,-25.237823439878234,400934.4957560006
2025-02-07 10:57:00,-0.06642332749138921,0.37448380402401305,0.0,1.0,61.450500000000005,52.421,70.48,287.63,0.0,-0.0,-0.0,-1624.2794160663943,-2.853682851194572,-24.99663749704839,-1652.1297364146374,399282.3660195859
2025-02-07 10:58:00,-0.6436286196312022,0.37817936597143625,0.0,0.0,61.4725,52.464,70.481,287.56,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,399282.3660195859
2025-02-07 10:59:00,-0.27741671128256284,0.37864166464599847,0.0,0.0,61.465,52.45,70.48,287.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,399282.3660195859
2025-02-07 11:00:00,-0.21222645402731066,0.37517296223144775,0.0,0.0,61.417,52.412,70.422,287.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,399282.3660195859
2025-02-07 11:01:00,0.3372311178762899,0.37115611481849353,0.0,0.0,61.464,52.447,70.481,287.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,399282.3660195859
2025-02-07 11:02:00,2.047541647733527,0.35037343871672816,-1.0,-1.0,61.393499999999996,52.44,70.347,287.76,-43438.97692521546,119183.82913806256,88845.2954639146,0.0,-0.23782343987823484,-25.0,-25.237823439878234,399257.12819614605
2025-02-07 11:03:00,-0.15500109048730823,0.3509612767824217,0.0,1.0,61.426,52.441,70.411,287.79,0.0,-0.0,-0.0,4502.1134310720545,-2.8541788057780266,-25.007108452046587,4474.252143814229,403731.3803399603
2025-02-07 11:04:00,-0.9272988686368856,0.3444429292394199,-1.0,-1.0,61.4745,52.47,70.479,287.71,-43446.52601577978,119115.685153421,88678.89726017679,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,403706.1425165204
2025-02-07 11:05:00,0.001718032585945346,0.34264795671099463,0.0,1.0,61.473,52.469,70.477,287.71,0.0,-0.0,-0.0,-296.4734796730836,-2.853881278538813,-24.999703526520324,-324.32706447814274,403381.81545204227
2025-02-07 11:06:00,-0.6405548289742489,0.3421314380236476,0.0,0.0,61.471999999999994,52.469,70.475,287.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,403381.81545204227
2025-02-07 11:07:00,-0.19068681307303334,0.3421918156614413,0.0,0.0,61.472,52.47,70.474,287.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,403381.81545204227
2025-02-07 11:08:00,0.2257647764669063,0.342119615612212,0.0,0.0,61.4715,52.47,70.473,287.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,403381.81545204227
2025-02-07 11:09:00,-0.12781653323859762,0.34747166392383777,0.0,0.0,61.4715,52.47,70.473,287.59,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,403381.81545204227
2025-02-07 11:10:00,0.16432384812051654,0.34783251310154784,0.0,0.0,61.4715,52.47,70.473,287.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,403381.81545204227
2025-02-07 11:11:00,0.4863553345291173,0.3492116949444771,0.0,0.0,61.4805,52.479,70.482,287.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,403381.81545204227
2025-02-07 11:13:00,-0.06826383536340697,0.35455929915223244,0.0,0.0,61.4805,52.479,70.482,287.71,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,403381.81545204227
2025-02-07 11:14:00,-0.5923748906500799,0.35444694822041267,0.0,0.0,61.4805,52.479,70.482,287.61,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,403381.81545204227
