dt,z,beta,pos_dir,pos_change,sber_close,ofz_close,sber_qty,ofz_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum
2025-02-06 11:08:00,-0.47329706184935133,0.24537494261980378,0.0,-1.0,287.14,52.499,0.0,-0.0,-2808.4560658289784,2.8531857188803826,-24.996715353457983,-2830.599595463556,2693058.7542672027
2025-02-06 11:09:00,0.04756282955615454,0.24555598529366698,0.0,0.0,287.2,52.499,0.0,-0.0,0.0,0.0,-0.0,0.0,2693058.7542672027
2025-02-06 11:10:00,1.0161213839210796,0.2452699891808582,1.0,1.0,287.5,52.499,43478.260869565216,-238099.7733290158,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2693033.516443763
2025-02-06 11:11:00,0.3607241104291287,0.24803907154797192,0.0,-1.0,287.64,52.5,0.0,-0.0,5848.856748410076,2.855270994639666,-25.006325056295065,5826.70569434842,2698860.2221381115
2025-02-06 11:12:00,-0.4828069066427057,0.24862119705946087,0.0,0.0,287.57,52.5,0.0,-0.0,-0.0,0.0,-0.0,0.0,2698860.2221381115
2025-02-06 11:13:00,-0.47894230107130176,0.24890674298116716,0.0,0.0,287.5,52.5,0.0,-0.0,-0.0,0.0,-0.0,0.0,2698860.2221381115
2025-02-06 11:14:00,0.4057514422687541,0.24960730904887554,0.0,0.0,287.65,52.5,0.0,-0.0,0.0,0.0,-0.0,0.0,2698860.2221381115
2025-02-06 11:15:00,-0.05840294572260318,0.2531055600468655,0.0,0.0,287.68,52.496,0.0,-0.0,0.0,0.0,-0.0,0.0,2698860.2221381115
2025-02-06 11:16:00,-0.3053230890027959,0.25302421909227313,0.0,0.0,287.66,52.5,0.0,-0.0,-0.0,0.0,-0.0,0.0,2698860.2221381115
2025-02-06 11:17:00,-1.400288055458125,0.2534399267345271,1.0,1.0,287.36,52.5,43499.44320712695,-238095.2380952381,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2698834.9843146717
2025-02-06 11:18:00,-0.23612648765636696,0.2544397130961951,0.0,-1.0,287.35,52.5,0.0,-0.0,-434.99443207087387,2.853781964741536,-24.99956500556793,-457.1402151117003,2698377.84409956
2025-02-06 11:19:00,-0.6729896680991516,0.25595068928314474,0.0,0.0,287.23,52.5,0.0,-0.0,-0.0,0.0,-0.0,0.0,2698377.84409956
2025-02-06 11:20:00,-0.22291189853339363,0.2572001825945133,0.0,0.0,287.08,52.4,0.0,-0.0,0.0,0.0,-0.0,0.0,2698377.84409956
2025-02-06 11:21:00,-0.22598985998146717,0.25727746378138583,0.0,0.0,287.07,52.4,0.0,-0.0,-0.0,0.0,-0.0,0.0,2698377.84409956
2025-02-06 11:22:00,0.5527712123427931,0.2525050060920847,0.0,0.0,287.01,52.223,0.0,-0.0,0.0,0.0,-0.0,0.0,2698377.84409956
2025-02-06 11:23:00,-0.5136198199475461,0.24930168330771932,0.0,0.0,287.11,52.353,0.0,-0.0,0.0,0.0,-0.0,0.0,2698377.84409956
2025-02-06 11:24:00,0.16791078894936665,0.24901982151386345,0.0,0.0,287.15,52.317,0.0,-0.0,0.0,0.0,-0.0,0.0,2698377.84409956
2025-02-06 11:25:00,-0.4788319661794582,0.2478345878661291,0.0,0.0,287.16,52.377,0.0,-0.0,0.0,0.0,-0.0,0.0,2698377.84409956
2025-02-06 11:26:00,1.3993831698268309,0.23889654579116157,1.0,1.0,287.36,52.23,43499.44320712695,-239326.05782117558,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2698352.60627612
2025-02-06 11:27:00,-0.992100081390536,0.23214205414773892,1.0,0.0,287.35,52.379,43500.95702105446,-238645.2585960022,-36094.57704742625,2.6159585248633013,-0.036094577047427204,-36091.99718347844,2662260.6090926416
2025-02-06 11:28:00,-0.11204992703011246,0.2321212795910154,0.0,-1.0,287.37,52.38,0.0,-0.0,631.3738818231562,2.854079913045758,-25.001108664399016,609.226853071803,2662869.8359457133
2025-02-06 11:29:00,-0.127037644661866,0.23282635168878973,0.0,0.0,287.41,52.4,0.0,-0.0,0.0,0.0,-0.0,0.0,2662869.8359457133
2025-02-06 11:30:00,-0.18497259489226725,0.23277114697384985,0.0,0.0,287.41,52.4,0.0,-0.0,0.0,0.0,-0.0,0.0,2662869.8359457133
2025-02-06 11:31:00,0.13785988496483398,0.23626676027913154,0.0,0.0,287.49,52.4,0.0,-0.0,0.0,0.0,-0.0,0.0,2662869.8359457133
2025-02-06 11:32:00,-0.9041471688787489,0.23646325374605595,1.0,1.0,287.31,52.4,43507.013330548885,-238549.6183206107,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2662844.5981222736
2025-02-06 11:33:00,0.3037337295222941,0.23731360341015414,0.0,-1.0,287.43,52.4,0.0,-0.0,5220.841599666064,2.8550732515067727,-25.005220841599666,5198.691452075971,2668043.2895743498
2025-02-06 11:34:00,0.057700316171860076,0.23859049501048274,0.0,0.0,287.49,52.4,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:35:00,-0.01647064052217966,0.23849946621983398,0.0,0.0,287.53,52.398,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:36:00,0.08961676162605388,0.23923066522885408,0.0,0.0,287.6,52.399,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:37:00,0.6147152060152207,0.23936476797336534,0.0,0.0,287.8,52.399,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:38:00,-0.07429042641872577,0.23905079995508388,0.0,0.0,287.83,52.399,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:39:00,-0.5088144667388412,0.23911280608224744,0.0,0.0,287.75,52.398,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:40:00,0.5606115783486532,0.23896356853440195,0.0,0.0,287.94,52.4,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:41:00,0.06117600775608219,0.23903830559890588,0.0,0.0,287.99,52.389,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:42:00,-0.14856682223013676,0.23909300868325215,0.0,0.0,288.0,52.387,0.0,-0.0,0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:43:00,-0.4041696220641885,0.23914708434330753,0.0,0.0,287.95,52.388,0.0,-0.0,-0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:44:00,-0.3974246418472008,0.23927125439873076,0.0,0.0,287.9,52.388,0.0,-0.0,-0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:45:00,-0.43501667723750087,0.23838001641243273,0.0,0.0,287.84,52.388,0.0,-0.0,-0.0,0.0,-0.0,0.0,2668043.2895743498
2025-02-06 11:46:00,-1.272431541533483,0.2385894566845471,1.0,1.0,287.57,52.388,43467.67743505929,-238604.2605176758,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2668018.05175091
2025-02-06 11:47:00,0.21157458385361905,0.23846659684846075,0.0,-1.0,287.67,52.388,0.0,-0.0,4346.767743506917,2.8548736912656407,-25.004346767743506,4324.618270430439,2672342.6700213403
2025-02-06 11:48:00,-1.3811838635865443,0.2394623413341694,1.0,1.0,287.37,52.388,43497.929498555866,-238604.2605176758,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2672317.4321979005
2025-02-06 11:49:00,-0.6954617770172975,0.23954074375197257,0.0,-1.0,287.24,52.388,0.0,-0.0,-5654.730834812065,2.852590244101641,-24.994345269165187,-5676.8725898371285,2666640.559608063
2025-02-06 11:50:00,0.23374329893908796,0.2395953534669885,0.0,0.0,287.34,52.386,0.0,-0.0,0.0,0.0,-0.0,0.0,2666640.559608063
2025-02-06 11:51:00,-1.0516885816491304,0.23976288193514803,1.0,1.0,287.12,52.386,43535.80384508219,-238613.36998434694,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2666615.3217846234
2025-02-06 11:52:00,-0.8569869914965811,0.23973919047689274,1.0,0.0,286.95,52.388,43561.59609688099,-238604.2605176758,-7878.313393632247,2.6143680928492383,-0.007878313393631957,-7875.7069038527925,2658739.6148807704
2025-02-06 11:53:00,-0.12838112371147564,0.24048451928279083,0.0,-1.0,286.96,52.388,0.0,-0.0,435.6159609684137,2.8539807342376635,-25.000435615960967,413.4695060866904,2659153.084386857
2025-02-06 11:54:00,-1.1342816401625282,0.24364872524342887,1.0,1.0,286.64,52.332,43608.707786770865,-238859.58877933194,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2659127.8465634175
2025-02-06 11:55:00,0.877393972058259,0.2437136355162261,1.0,0.0,286.9,52.33,43569.1878703381,-238868.7177527231,11815.983202119276,2.6186464834150436,-0.011815983202119906,11818.59003261949,2670946.436596037
2025-02-06 11:56:00,-0.12349206798036075,0.2486452844716876,0.0,-1.0,286.91,52.33,0.0,-0.0,435.69187870546136,2.853980751570481,-25.000435691878707,413.54542376515315,2671359.982019802
2025-02-06 11:57:00,-0.1253594823718814,0.24852036914594527,0.0,0.0,286.92,52.33,0.0,-0.0,0.0,0.0,-0.0,0.0,2671359.982019802
2025-02-06 11:58:00,-0.7837063790284973,0.24616442611370465,1.0,1.0,286.84,52.388,43578.30149212105,-238604.2605176758,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2671334.7441963623
2025-02-06 11:59:00,-0.31507030224007504,0.24614872429424117,0.0,-1.0,286.8,52.388,0.0,-0.0,-1743.1320596832566,2.853483303182721,-24.998256867940317,-1765.2768332480143,2669569.4673631145
2025-02-06 12:00:00,0.6360755036085339,0.24718141151637957,0.0,0.0,287.0,52.388,0.0,-0.0,0.0,0.0,-0.0,0.0,2669569.4673631145
2025-02-06 12:01:00,1.2604092174029329,0.2499834759309165,1.0,1.0,287.28,52.329,43511.55666945141,-238873.28250109882,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2669544.2295396747
2025-02-06 12:02:00,0.6487930068740542,0.038350164194795075,0.0,-1.0,287.5,52.388,0.0,-0.0,-4520.981200283735,2.856066790517644,-25.023666066134847,-4543.1487995593525,2665001.080740115
2025-02-06 12:03:00,-0.28801153092228976,0.03814379404307257,0.0,0.0,287.47,52.388,0.0,-0.0,-0.0,0.0,-0.0,0.0,2665001.080740115
2025-02-06 12:04:00,-0.09207647691644053,0.0451208554857413,0.0,0.0,287.49,52.388,0.0,-0.0,0.0,0.0,-0.0,0.0,2665001.080740115
2025-02-06 12:05:00,0.027450908571448912,0.04686587689179935,0.0,0.0,287.54,52.387,0.0,-0.0,0.0,0.0,-0.0,0.0,2665001.080740115
2025-02-06 12:06:00,-0.5617077844981853,0.03870244492199732,0.0,0.0,287.44,52.387,0.0,-0.0,-0.0,0.0,-0.0,0.0,2665001.080740115
2025-02-06 12:07:00,-2.476258563444875,0.03614172985801362,1.0,1.0,286.84,52.388,43578.30149212105,-238604.2605176758,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2664975.8429166754
2025-02-06 12:08:00,-0.22924962025035373,0.05272187894103824,0.0,-1.0,286.82,52.388,0.0,-0.0,-871.5660298416283,2.8536822908607666,-24.99912843397016,-893.7114759847377,2664082.1314406907
2025-02-06 12:09:00,-0.1129669850207874,0.051772996947328016,0.0,0.0,286.83,52.388,0.0,-0.0,0.0,0.0,-0.0,0.0,2664082.1314406907
2025-02-06 12:10:00,1.2711258904108007,0.052310100535166694,1.0,1.0,287.2,52.388,43523.67688022284,-238604.2605176758,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2664056.893617251
2025-02-06 12:11:00,0.15531098313284186,0.0478203457211436,0.0,-1.0,287.24,52.229,0.0,-0.0,39679.024497520004,2.854278755040002,-24.963802869652895,39656.91497340539,2703713.808590656
2025-02-06 12:12:00,0.16622136087873535,0.04447381915732986,0.0,0.0,287.29,52.099,0.0,-0.0,0.0,0.0,-0.0,0.0,2703713.808590656
2025-02-06 12:13:00,-1.1519181489134909,0.015061485319989713,1.0,1.0,287.04,52.223,43547.937569676695,-239358.1372192329,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2703688.5707672164
2025-02-06 12:14:00,-0.05759565681511617,0.014681930449454891,0.0,-1.0,287.06,52.2,0.0,-0.0,6376.195907434174,2.854080127568811,-24.99536572159535,6354.054621840147,2710042.6253890567
2025-02-06 12:15:00,0.39714848294511956,0.010613283229785627,0.0,0.0,287.2,52.199,0.0,-0.0,0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:16:00,-0.3409479134892742,0.010654104241224534,0.0,0.0,287.15,52.199,0.0,-0.0,-0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:17:00,0.04811145658203069,0.01073729051985062,0.0,0.0,287.2,52.198,0.0,-0.0,0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:18:00,0.16362702580631516,0.010974546663133574,0.0,0.0,287.28,52.198,0.0,-0.0,0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:19:00,0.22529261500065673,0.016662914730057255,0.0,0.0,287.39,52.347,0.0,-0.0,0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:20:00,0.7370766052315308,0.016427553037734053,0.0,0.0,287.62,52.346,0.0,-0.0,0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:21:00,-0.2694995873430438,0.019903430985842508,0.0,0.0,287.58,52.25,0.0,-0.0,0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:23:00,-0.4442496102059908,0.033440343432767576,0.0,0.0,287.46,52.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:24:00,-0.23016684502276308,0.03609803563816061,0.0,0.0,287.44,52.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:25:00,-0.2294936174555782,0.03515574618391613,0.0,0.0,287.42,52.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:26:00,0.6272352049432133,0.034026528697842014,0.0,0.0,287.62,52.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2710042.6253890567
2025-02-06 12:27:00,-0.9187473459400923,0.03450535494461762,1.0,1.0,287.42,52.0,43490.3625356621,-240384.61538461538,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2710017.387565617
2025-02-06 12:28:00,-0.715242417162715,0.03491204660124038,0.0,-1.0,287.27,51.997,0.0,-0.0,-5802.400534196924,2.8523918825615637,-24.9927552917735,-5824.540897606136,2704192.846668011
2025-02-06 12:29:00,-0.5982129101158894,0.03421066975481346,0.0,0.0,287.15,51.997,0.0,-0.0,-0.0,0.0,-0.0,0.0,2704192.846668011
2025-02-06 12:30:00,0.7892819747230149,0.03920320898692918,1.0,1.0,287.39,51.998,43494.90239743902,-240393.8613023578,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2704167.6088445713
2025-02-06 12:31:00,-0.17975361947570614,0.04533172887751375,0.0,-1.0,287.38,51.998,0.0,-0.0,-434.94902397399466,2.853781975108682,-24.999565050976027,-457.09480704986197,2703710.5140375216
2025-02-06 12:32:00,0.47395526317422876,0.04485111974172956,0.0,0.0,287.54,51.997,0.0,-0.0,0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:33:00,0.009470440847322504,0.04029261568018908,0.0,0.0,287.58,51.997,0.0,-0.0,0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:34:00,-0.5673761447867818,0.04108801970378862,0.0,0.0,287.47,51.998,0.0,-0.0,-0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:35:00,0.3191773028454626,0.04112940714513584,0.0,0.0,287.59,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:36:00,-0.17077080757557622,0.037961448140199396,0.0,0.0,287.57,51.934,0.0,-0.0,0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:37:00,-0.6450447862310141,0.03778959522636383,0.0,0.0,287.44,51.934,0.0,-0.0,-0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:38:00,-0.518447665170715,0.036165910983121316,0.0,0.0,287.35,51.974,0.0,-0.0,-0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:39:00,-0.20913559627049333,0.036438999781191805,0.0,0.0,287.34,51.998,0.0,-0.0,-0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:40:00,0.2757528780124505,0.03643934238866103,0.0,0.0,287.45,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:41:00,-0.0006075039108411187,0.033576731351302194,0.0,0.0,287.49,51.997,0.0,-0.0,0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:42:00,0.08076494832787894,0.02676513316144589,0.0,0.0,287.55,51.995,0.0,-0.0,0.0,0.0,-0.0,0.0,2703710.5140375216
2025-02-06 12:43:00,-0.849582868608032,0.029527307639098145,1.0,1.0,287.37,51.991,43497.929498555866,-240426.2276163182,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2703685.276214082
2025-02-06 12:44:00,-0.5790386380643946,0.029175081039600117,0.0,-1.0,287.26,51.998,0.0,-0.0,-6467.755838155461,2.8527888647842823,-24.99689821134847,-6489.8999475020255,2697195.3762665796
2025-02-06 12:45:00,0.40169642632961194,0.02922381479326351,0.0,0.0,287.4,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2697195.3762665796
2025-02-06 12:46:00,-0.26359592398623916,0.017528385635508324,0.0,0.0,287.37,51.994,0.0,-0.0,0.0,0.0,-0.0,0.0,2697195.3762665796
2025-02-06 12:47:00,-0.7651340017435859,0.017772636856968616,1.0,1.0,287.21,51.988,43522.16148462798,-240440.1015618989,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2697170.13844314
2025-02-06 12:48:00,-1.1465129976478212,0.01699776284430093,1.0,0.0,286.95,51.991,43561.59609688099,-240426.2276163182,-12037.082290688602,2.6134743313578377,-0.012037082290686712,-12034.480853439536,2685135.6575897005
2025-02-06 12:49:00,-0.7145658064356464,0.016285029371990598,0.0,-1.0,286.8,51.998,0.0,-0.0,-8217.22300784488,2.852389443056043,-24.995148744178778,-8239.365767146002,2676896.2918225545
2025-02-06 12:50:00,-0.20620846340005583,0.01635415843286152,0.0,0.0,286.78,51.998,0.0,-0.0,-0.0,0.0,-0.0,0.0,2676896.2918225545
2025-02-06 12:51:00,-0.3184313496324298,0.01657830303239675,0.0,0.0,286.73,51.995,0.0,-0.0,0.0,0.0,-0.0,0.0,2676896.2918225545
2025-02-06 12:52:00,-0.24109758525512012,0.016167116293605083,0.0,0.0,286.7,51.998,0.0,-0.0,-0.0,0.0,-0.0,0.0,2676896.2918225545
2025-02-06 12:53:00,-0.8595780205390094,0.014392967070151582,1.0,1.0,286.51,51.998,43628.49464242086,-240393.8613023578,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2676871.053999115
2025-02-06 12:54:00,-0.12757173836615007,0.009416853777140586,0.0,-1.0,286.51,51.998,0.0,-0.0,0.0,2.853881278538813,-25.0,-22.146118721461185,2676848.9078803933
2025-02-06 12:55:00,-0.7890520182924616,-0.00824553663935748,1.0,1.0,286.34,51.997,43654.396870852834,-240398.48452795352,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2676823.6700569536
2025-02-06 12:56:00,0.5398262450476017,-0.014508179005707712,0.0,-1.0,286.51,51.998,0.0,-0.0,7180.848983518283,2.8555756272758095,-25.00766164595257,7158.696897499605,2683982.3669544533
2025-02-06 12:57:00,0.0717588481321582,-0.016930346974399914,0.0,0.0,286.56,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2683982.3669544533
2025-02-06 12:58:00,0.1513508117505271,-0.017884853514626285,0.0,0.0,286.63,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2683982.3669544533
2025-02-06 12:59:00,-0.8994308995907615,-0.018542308941067183,1.0,1.0,286.43,51.998,43640.68009635862,-240393.8613023578,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2683957.1291310135
2025-02-06 13:00:00,0.11305804193185405,-0.01826211295805652,0.0,-1.0,286.49,51.998,0.0,-0.0,2618.4408057816163,2.854479096074379,-25.00261844080578,2596.292666436885,2686553.4217974506
2025-02-06 13:01:00,0.3848342888640066,-0.01800768519370422,0.0,0.0,286.62,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2686553.4217974506
2025-02-06 13:02:00,-0.15466396649680186,-0.014674951119495164,0.0,0.0,286.61,51.998,0.0,-0.0,-0.0,0.0,-0.0,0.0,2686553.4217974506
2025-02-06 13:03:00,0.007654073466583366,-0.014716757248410471,0.0,0.0,286.64,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2686553.4217974506
2025-02-06 13:05:00,-0.22888060285294426,-0.014640778010385689,0.0,0.0,286.61,51.997,0.0,-0.0,0.0,0.0,-0.0,0.0,2686553.4217974506
2025-02-06 13:06:00,-0.18282826597316618,-0.014535555903805893,0.0,0.0,286.59,51.997,0.0,-0.0,-0.0,0.0,-0.0,0.0,2686553.4217974506
2025-02-06 13:07:00,-0.10600094768051993,-0.014704204094983932,0.0,0.0,286.59,51.997,0.0,-0.0,0.0,0.0,-0.0,0.0,2686553.4217974506
2025-02-06 13:08:00,-1.3924911166346232,-0.015394297584790186,1.0,1.0,286.26,51.998,43666.59680011179,-240393.8613023578,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2686528.183974011
2025-02-06 13:09:00,-0.025780038639699042,0.009229727236738029,0.0,-1.0,286.28,51.998,0.0,-0.0,873.3319360014415,2.8540806693917813,-25.000873331936,851.1851433388973,2687379.36911735
2025-02-06 13:10:00,0.10713136125260687,0.00947919428334211,0.0,0.0,286.33,51.997,0.0,-0.0,0.0,0.0,-0.0,0.0,2687379.36911735
2025-02-06 13:11:00,0.18574869728916685,0.00950706894596965,0.0,0.0,286.4,51.997,0.0,-0.0,0.0,0.0,-0.0,0.0,2687379.36911735
2025-02-06 13:12:00,0.186131528631237,0.008879066474772598,0.0,0.0,286.47,51.997,0.0,-0.0,0.0,0.0,-0.0,0.0,2687379.36911735
2025-02-06 13:13:00,-0.7648313007829436,0.00793269912782201,1.0,1.0,286.3,51.997,43660.49598323437,-240398.48452795352,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2687354.13129391
2025-02-06 13:14:00,-1.7013300802430793,0.006997852180333996,1.0,0.0,285.89,51.997,43723.11028717339,-240398.48452795352,-17900.803353127183,2.6119708972557545,-0.017900803353127184,-17898.20928303328,2669455.9220108767
2025-02-06 13:15:00,0.7481345651896762,0.007913604694863794,0.0,-1.0,286.1,51.998,0.0,-0.0,8941.45467578061,2.855977592045732,-25.009422251644835,8919.30123112101,2678375.223241998
2025-02-06 13:16:00,-0.19712631368028802,0.007455859450875431,0.0,0.0,286.07,51.995,0.0,-0.0,0.0,0.0,-0.0,0.0,2678375.223241998
2025-02-06 13:17:00,0.04042360293093946,0.007568514576084908,0.0,0.0,286.1,51.995,0.0,-0.0,0.0,0.0,-0.0,0.0,2678375.223241998
2025-02-06 13:18:00,-0.0771972305984931,0.00766734864081299,0.0,0.0,286.1,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2678375.223241998
2025-02-06 13:19:00,0.556392213138751,0.008924829445834415,0.0,0.0,286.26,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2678375.223241998
2025-02-06 13:20:00,0.19637767301265244,0.00914407034881045,0.0,0.0,286.33,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2678375.223241998
2025-02-06 13:22:00,0.39937637694255407,0.00980077942690192,0.0,0.0,286.45,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2678375.223241998
2025-02-06 13:23:00,-0.07167995837366674,0.0006765883624737826,0.0,0.0,286.45,51.971,0.0,-0.0,0.0,0.0,-0.0,0.0,2678375.223241998
2025-02-06 13:24:00,-0.11173303820545608,0.0005861057528638385,0.0,0.0,286.44,51.998,0.0,-0.0,-0.0,0.0,-0.0,0.0,2678375.223241998
2025-02-06 13:25:00,-1.3753517678514906,-0.007083515863986053,1.0,1.0,286.11,51.998,43689.49005627206,-240393.8613023578,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2678349.985418558
2025-02-06 13:26:00,1.12698205412662,-0.01864451162848677,1.0,0.0,286.41,51.998,43643.727523480324,-240393.8613023578,13106.847016882113,2.61905026948635,-0.013106847016880528,13109.452960304583,2691459.4383788626
2025-02-06 13:27:00,0.3463285148049907,-0.017334638720454258,0.0,-1.0,286.51,51.997,0.0,-0.0,4604.766613648341,2.854877710674052,-25.004123978891045,4582.617367380125,2696042.055746243
2025-02-06 13:28:00,0.1323956494677865,-0.01830196594673519,0.0,0.0,286.55,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2696042.055746243
2025-02-06 13:29:00,-0.17307670803871134,0.007293782556554764,0.0,0.0,286.52,51.998,0.0,-0.0,-0.0,0.0,-0.0,0.0,2696042.055746243
2025-02-06 13:31:00,-0.13598560870756313,0.008691190901512748,0.0,0.0,286.5,51.999,0.0,-0.0,-0.0,0.0,-0.0,0.0,2696042.055746243
2025-02-06 13:32:00,-0.34122638320186977,0.00836272228941281,0.0,0.0,286.43,51.999,0.0,-0.0,-0.0,0.0,-0.0,0.0,2696042.055746243
2025-02-06 13:33:00,-0.3760382497662043,0.006958806253277128,0.0,0.0,286.35,51.999,0.0,-0.0,-0.0,0.0,-0.0,0.0,2696042.055746243
2025-02-06 13:34:00,-0.2126871114834325,0.006817667982969234,0.0,0.0,286.31,51.999,0.0,-0.0,-0.0,0.0,-0.0,0.0,2696042.055746243
2025-02-06 13:35:00,0.15134136652307817,0.00667759049813856,0.0,0.0,286.35,51.999,0.0,-0.0,0.0,0.0,-0.0,0.0,2696042.055746243
2025-02-06 13:36:00,-1.0648847066196425,0.006807369416758262,1.0,1.0,286.15,51.998,43683.38284116722,-240393.8613023578,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2696016.817922803
2025-02-06 13:37:00,0.016697033084962686,0.0063953029076019,0.0,-1.0,286.15,51.999,0.0,-0.0,-240.39386130350564,2.853881278538813,-25.000240393861304,-262.54022041882814,2695754.277702384
2025-02-06 13:38:00,-1.2465013366147133,0.005372290751374665,1.0,1.0,285.92,51.999,43718.522663682146,-240389.2382545818,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,2695729.0398789444
2025-02-06 13:39:00,0.18912318219947247,0.005414126651309194,0.0,-1.0,285.94,51.999,0.0,-0.0,874.3704532728477,2.854080906496181,-25.00087437045327,852.2236598088906,2696581.263538753
2025-02-06 13:40:00,0.3085512273950787,0.005222423397731716,0.0,0.0,285.98,51.999,0.0,-0.0,0.0,0.0,-0.0,0.0,2696581.263538753
2025-02-06 13:41:00,0.056653896840792105,0.0045215668825841155,0.0,0.0,285.98,51.999,0.0,-0.0,0.0,0.0,-0.0,0.0,2696581.263538753
2025-02-06 13:42:00,-0.011920603216156468,0.004381270127966099,0.0,0.0,285.97,51.999,0.0,-0.0,-0.0,0.0,-0.0,0.0,2696581.263538753
2025-02-06 13:43:00,-0.3162302962104687,0.004429692492334583,0.0,0.0,285.91,51.998,0.0,-0.0,0.0,0.0,-0.0,0.0,2696581.263538753
2025-02-06 13:44:00,0.02426936838971238,0.0033013222315483406,0.0,0.0,285.9,51.999,0.0,-0.0,-0.0,0.0,-0.0,0.0,2696581.263538753
2025-02-06 13:45:00,0.08977072723821145,0.0039061926510450123,0.0,0.0,285.9,51.999,0.0,-0.0,0.0,0.0,-0.0,0.0,2696581.263538753
2025-02-06 13:46:00,-0.05173508666778196,0.0038612951429369087,0.0,0.0,285.88,51.999,0.0,-0.0,-0.0,0.0,-0.0,0.0,2696581.263538753
