dt,sber_close,ofz40_close,ofz41_close,hedge_close,beta,z,vol_scale,spread_vol,regime,pos_dir,pos_change,sber_qty,ofz40_qty,ofz41_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-03-18 16:43:00,328.34,60.059,77.87,68.9645,-0.011581202840990588,-0.33557876484847643,0.25,0.0003538683828061395,bull,0.0,1.0,0.0,-0.0,-0.0,1118.2048479598473,-2.85362054693009,-24.998834195955546,1090.3523932169614,1174161.1965817772,1277015.2489457116,-102854.05236393446,1.0903523932169614e-05
2025-03-18 16:45:00,328.43,60.059,77.87,68.9645,-0.011672038513208721,0.8067681040506256,0.25,0.00035373607410733843,bull,-1.0,-1.0,-38059.86054867095,104064.33673554339,80261.97508668293,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1174135.9587583374,1277015.2489457116,-102879.29018737422,-2.5237823439878236e-07
2025-03-18 16:46:00,328.49,60.059,77.87,68.9645,-0.011886544862317154,0.5128756316807028,0.25,0.0003537946502201491,bull,0.0,1.0,0.0,-0.0,-0.0,-2283.5916329203433,-2.8544026464915344,-25.00228359163292,-2311.4483191584677,1171824.510439179,1277015.2489457116,-105190.73850653274,-2.3114483191584677e-05
2025-03-18 16:47:00,328.53,60.059,77.87,68.9645,-0.012422528124576058,0.321798883514361,0.25,0.0003525326682581713,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1171824.510439179,1277015.2489457116,-105190.73850653274,0.0
2025-03-18 16:48:00,328.58,60.059,77.802,68.9305,-0.016684239328565373,0.3876742791389111,0.25,0.0003525748915036333,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1171824.510439179,1277015.2489457116,-105190.73850653274,0.0
2025-03-18 16:49:00,328.58,60.059,77.804,68.9315,-0.025886407009153355,-0.06269169867196894,0.25,0.00035014960588903763,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1171824.510439179,1277015.2489457116,-105190.73850653274,0.0
2025-03-18 16:50:00,328.54,60.059,77.803,68.931,-0.032753673154915154,-0.44625894096552177,0.25,0.0003500226121068689,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1171824.510439179,1277015.2489457116,-105190.73850653274,0.0
2025-03-18 16:51:00,328.24,60.045,77.799,68.922,-0.022032867273653653,-2.858720667769348,0.25,0.0003549026596860839,bull,1.0,1.0,38081.89129904947,-104088.60021650429,-80335.222817774,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1171799.2726157391,1277015.2489457116,-105215.9763299725,-2.5237823439878236e-07
2025-03-18 16:52:00,328.1,60.038,77.828,68.93299999999999,-0.036049612686420325,-1.3264758585810208,0.25,0.00035530907083790357,bull,1.0,0.0,38098.14081072844,-104100.73620040642,-80305.28858508506,-6932.5660420655095,2.614840609258325,-0.008389806445099861,-6929.959591262696,1164869.3130244764,1277015.2489457116,-112145.93592123524,-6.929959591262696e-05
2025-03-18 16:53:00,328.28,60.046,77.828,68.937,-0.017672271344316433,1.631816731623822,0.25,0.00035025750861509994,bull,-1.0,-2.0,-38077.25112708664,104086.86673550279,80305.28858508506,6024.859456325683,2.6176235156801964,-50.007690471235534,5977.469389370127,1170846.7824138466,1277015.2489457116,-106168.46653186507,5.977469389370127e-05
2025-03-18 16:56:00,328.53,60.038,77.799,68.9185,-0.037372896616993806,2.2027256726561353,0.25,0.00035237845417371636,bull,-1.0,0.0,-38048.27565214745,104100.73620040642,80335.222817774,-12680.861084623135,-3.0938780774996437,-0.012680861084622654,-12683.967643561718,1158162.8147702848,1277015.2489457116,-118852.43417542684,-0.0001268396764356172
2025-03-18 16:58:00,328.26,60.046,77.799,68.9225,-0.04068185896449091,-2.523622018701527,0.25,0.0003564952903817984,bull,1.0,2.0,38079.57107171145,-104086.86673550279,-80335.222817774,11105.840315682648,-3.089359276767258,-49.99055977146352,11052.760396634416,1169215.5751669193,1277015.2489457116,-107799.67377879238,0.00011052760396634416
2025-03-18 16:59:00,328.29,60.059,77.799,68.929,-0.04278907149672304,0.2301560525459804,0.25,0.00035650262663095803,bull,0.0,-1.0,0.0,-0.0,-0.0,-210.74213540887195,2.854142097518756,-25.002495516399716,-232.8904888277529,1168982.6846780914,1277015.2489457116,-108032.56426762021,-2.328904888277529e-06
2025-03-18 17:00:00,328.36,60.039,77.799,68.91900000000001,-0.05215004492845963,0.5536632563289737,0.25,0.0003558077383034262,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1168982.6846780914,1277015.2489457116,-108032.56426762021,0.0
2025-03-18 17:03:00,328.09,60.059,77.828,68.9435,-0.07110282286841742,-2.440789664737844,0.25,0.00035707899027645365,bull,1.0,1.0,38099.302020786985,-104064.33673554339,-80305.28858508506,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,1168957.4468546517,1277015.2489457116,-108057.80209105997,-2.5237823439878236e-07
2025-03-18 17:05:00,328.38,60.038,77.828,68.93299999999999,-0.08249619314119011,2.4825754106060463,0.25,0.00035959439585947413,bull,-1.0,-2.0,-38065.65564285279,104100.73620040642,80305.28858508506,13234.148657475498,2.6185803951870685,-50.00886344651458,13186.758374424171,1182144.2052290759,1277015.2489457116,-94871.04371663579,0.00013186758374424172
2025-03-18 17:07:00,328.24,60.06,77.799,68.9295,-0.08040475779769254,-1.3241096385197928,0.25,0.00036066734854750944,bull,-1.0,0.0,-38081.89129904947,104062.60406260406,80335.222817774,5290.5546174412175,-3.0904880079627097,-0.00994826135537532,5287.4541811719,1187431.6594102478,1277015.2489457116,-89583.58953546383,5.2874541811719e-05
2025-03-18 17:09:00,328.45,60.059,77.829,68.94399999999999,-0.07032026264686105,1.8163752892016758,0.25,0.0003629706495212549,bull,-1.0,0.0,-38057.543005023595,104064.33673554339,80304.25676804276,-5691.203092330541,-3.093530562520426,-0.010511316461394924,-5694.307134209524,1181737.3522760384,1277015.2489457116,-95277.89666967327,-5.6943071342095236e-05
2025-03-18 17:10:00,328.46,60.06,77.83,68.945,-0.07158948132385522,0.014987418336453449,0.25,0.0003617264382402992,bull,0.0,1.0,0.0,-0.0,-0.0,-196.20683654542333,-2.853968167906404,-25.000564944023548,-224.06136965735328,1181513.290906381,1277015.2489457116,-95501.95803933055,-2.2406136965735327e-06
2025-03-18 17:13:00,327.99,60.034,77.802,68.918,-0.022364799401138176,-4.0248416342042175,0.25,0.0003738300287772793,bull,1.0,1.0,38110.91801579316,-104107.67231901923,-80332.12513817125,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1181488.0530829413,1277015.2489457116,-95527.19586277031,-2.5237823439878236e-07
2025-03-18 17:14:00,328.1,60.059,77.892,68.9755,0.01985419189242692,0.8229687083227749,0.25,0.00036944656849129245,bull,1.0,0.0,38098.14081072844,-104064.33673554339,-80239.3057053356,-5640.38208867211,2.6170149621723904,-0.014024784052146173,-5637.779098493989,1175850.2739844474,1277015.2489457116,-101164.97496126429,-5.637779098493989e-05
2025-03-18 17:16:00,328.16,60.035,77.916,68.9755,0.002508832695621188,0.4490091009148609,0.25,0.00036929276062093203,bull,0.0,-1.0,0.0,-0.0,-0.0,2857.6891933688007,2.854403170878686,-25.001714087703917,2835.5418824519757,1178685.8158668994,1277015.2489457116,-98329.4330788122,2.8355418824519756e-05
2025-03-18 17:17:00,328.11,59.986,77.9,68.943,0.009455843489457607,-0.4604202862284513,0.25,0.00036766660186691855,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1178685.8158668994,1277015.2489457116,-98329.4330788122,0.0
2025-03-18 17:19:00,328.12,59.997,77.9,68.9485,0.009693488420744946,0.02818407082919727,0.25,0.00036744586722338874,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1178685.8158668994,1277015.2489457116,-98329.4330788122,0.0
2025-03-18 17:20:00,328.19,59.997,77.891,68.944,0.008732339960307221,0.5319187834230611,0.25,0.0003676638484498533,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1178685.8158668994,1277015.2489457116,-98329.4330788122,0.0
2025-03-18 17:21:00,328.19,59.997,77.804,68.9005,0.006384612578787843,-0.04585321586887852,0.25,0.0003675543950793318,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1178685.8158668994,1277015.2489457116,-98329.4330788122,0.0
2025-03-18 17:22:00,328.21,59.999,77.889,68.944,0.008072525253094707,0.09015760210440563,0.25,0.00036756099978460185,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1178685.8158668994,1277015.2489457116,-98329.4330788122,0.0
2025-03-18 17:24:00,328.21,59.986,77.884,68.935,0.021722394316010186,-0.05904530684679771,0.25,0.00036604242725055646,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1178685.8158668994,1277015.2489457116,-98329.4330788122,0.0
2025-03-18 17:27:00,328.21,59.999,77.886,68.9425,0.021425154165105587,-0.06644861058646205,0.25,0.00036604295069480404,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1178685.8158668994,1277015.2489457116,-98329.4330788122,0.0
2025-03-18 17:28:00,328.47,59.987,77.804,68.8955,-0.014126774656662457,2.087206676541187,0.25,0.00036809461612702046,bull,-1.0,-1.0,-38055.225743599105,104189.24100221714,80330.06015114904,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1178660.5780434597,1277015.2489457116,-98354.67090225196,-2.5237823439878236e-07
2025-03-18 17:30:00,328.35,59.987,77.881,68.934,-0.014366961550681215,-1.0411178236775003,0.25,0.00036866708247463664,bull,-1.0,0.0,-38069.133546520476,104189.24100221714,80250.63879508481,10752.041720870395,-3.0906621094925653,-0.010752041720869852,10748.940306719182,1189409.5183501788,1277015.2489457116,-87605.7305955328,0.00010748940306719182
2025-03-18 17:31:00,328.37,59.987,77.892,68.9395,-0.014273121858189857,0.10935770229378786,0.25,0.0003685572285545655,bull,0.0,1.0,0.0,-0.0,-0.0,121.3743558158692,-2.8540551101988423,-25.001644139697678,93.51865656597268,1189503.0370067449,1277015.2489457116,-87512.21193896676,9.351865656597268e-07
2025-03-18 17:32:00,328.31,59.986,77.875,68.9305,-0.01210937075479767,-0.5667924638850022,0.25,0.0003685962902838099,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1189503.0370067449,1277015.2489457116,-87512.21193896676,0.0
2025-03-18 17:33:00,328.25,59.986,77.8,68.893,-0.02860840274923049,-0.5984250212306701,0.25,0.00036630048886508715,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1189503.0370067449,1277015.2489457116,-87512.21193896676,0.0
2025-03-18 17:35:00,328.3,59.98,77.875,68.9275,-0.02310357724486053,0.3942445761786518,0.25,0.0003657473888329322,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1189503.0370067449,1277015.2489457116,-87512.21193896676,0.0
2025-03-18 17:36:00,328.3,59.979,77.869,68.924,-0.023194997741056333,-0.06606431770237678,0.25,0.00036549981686131956,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1189503.0370067449,1277015.2489457116,-87512.21193896676,0.0
2025-03-18 17:37:00,328.27,59.98,77.869,68.9245,-0.02431646619274254,-0.311385159524572,0.25,0.0003643838054382039,bull,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1189503.0370067449,1277015.2489457116,-87512.21193896676,0.0
2025-03-18 17:39:00,328.26,59.95,77.871,68.9105,-0.022768623228050035,-0.14976623046969714,0.25,0.0003643244156305663,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1189503.0370067449,1277015.2489457116,-87512.21193896676,0.0
2025-03-18 17:40:00,328.28,59.989,77.864,68.9265,-0.02208266242317366,0.12857925288488484,0.25,0.0003643270076108515,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1189503.0370067449,1277015.2489457116,-87512.21193896676,0.0
2025-03-18 17:43:00,328.47,59.954,77.86,68.907,-0.033585752810547695,1.5016114790942259,0.25,0.00036554066181037557,bull,-1.0,-1.0,-38055.225743599105,104246.58905160624,80272.28358592345,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1189477.7991833051,1277015.2489457116,-87537.44976240653,-2.5237823439878236e-07
2025-03-18 17:44:00,328.45,59.988,77.86,68.924,-0.035068968392223725,-0.205011052688058,0.25,0.00036549836512058575,bull,0.0,1.0,0.0,-0.0,-0.0,4305.4885426279525,-2.853707510384732,-25.00278327951288,4277.632051838054,1193755.4312351432,1277015.2489457116,-83259.81771056843,4.2776320518380546e-05
2025-03-18 17:45:00,328.47,59.986,77.802,68.894,-0.03571151795066742,0.05709974037829199,0.25,0.00036515521686824757,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1193755.4312351432,1277015.2489457116,-83259.81771056843,0.0
2025-03-18 17:46:00,328.48,59.989,77.858,68.9235,-0.035116747417345634,0.060252341241102375,0.25,0.0003634154490623162,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1193755.4312351432,1277015.2489457116,-83259.81771056843,0.0
2025-03-18 17:47:00,328.59,59.997,77.802,68.8995,-0.04160367517944007,0.8132343917746238,0.25,0.0003636328705027918,bull,-1.0,-1.0,-38041.32809884659,104171.87526042969,80332.12513817125,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1193730.1934117035,1277015.2489457116,-83285.05553400819,-2.5237823439878236e-07
2025-03-18 17:51:00,328.97,59.965,77.85,68.9075,-0.03149992667769191,3.0353060009173882,0.25,0.0003675276563976333,bull,-1.0,0.0,-37997.38577985834,104227.46602184608,80282.5947334618,-13933.26267926585,-3.0950051076128386,-0.021645146692529614,-13936.379329520156,1179793.8140821834,1277015.2489457116,-97221.43486352824,-0.00013936379329520157
2025-03-18 17:53:00,328.95,59.974,77.85,68.91199999999999,-0.031877733207026006,-0.23877875203160479,0.25,0.0003675593758428703,bull,0.0,1.0,0.0,-0.0,-0.0,1697.9949097945453,-2.8537077744941555,-25.000178099478592,1670.1410239205727,1181463.955106104,1277015.2489457116,-95551.29383960762,1.6701410239205726e-05
2025-03-18 17:56:00,328.91,59.943,77.85,68.8965,-0.03118759853519099,-0.42466306885916666,0.25,0.00036752356581432055,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1181463.955106104,1277015.2489457116,-95551.29383960762,0.0
2025-03-18 17:57:00,329.04,59.993,77.85,68.9215,-0.02286894814536192,1.0037347041844353,0.25,0.0003682952128504143,bull,-1.0,-1.0,-37989.30221249696,104178.82086243395,80282.5947334618,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1181438.7172826643,1277015.2489457116,-95576.53166304738,-2.5237823439878236e-07
2025-03-18 17:58:00,329.1,59.992,77.847,68.9195,-0.023198069755229943,0.4050155224755125,0.25,0.0003682290369062076,bull,0.0,1.0,0.0,-0.0,-0.0,-2624.3847378132295,-2.854401679938984,-25.001934331527686,-2652.2410738246963,1178786.4762088396,1277015.2489457116,-98228.77273687208,-2.6522410738246964e-05
2025-03-18 17:59:00,329.1,60.0,77.85,68.925,-0.021991745741510638,-0.07902981149808229,0.25,0.00036818177995795616,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1178786.4762088396,1277015.2489457116,-98228.77273687208,0.0
2025-03-18 18:00:00,329.33,59.93,77.85,68.89,-0.04167558725372,1.7117267171828978,0.25,0.000370191923442422,bull,-1.0,-1.0,-37955.849755564326,104288.33639245787,80282.5947334618,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1178761.2383853998,1277015.2489457116,-98254.01056031184,-2.5237823439878236e-07
2025-03-18 18:01:00,329.21,59.931,77.86,68.8955,-0.0493077150893729,-1.0488701823077924,0.25,0.00036425879068026633,bull,-1.0,0.0,-37969.685003493214,104286.59625235689,80272.28358592345,5461.816254395136,-3.0906648321223744,-0.005461816254397091,5458.720127746759,1184219.9585131465,1277015.2489457116,-92795.29043256515,5.458720127746759e-05
2025-03-18 18:02:00,329.34,59.989,77.854,68.9215,-0.038488623819721804,0.988333455985682,0.25,0.00036497184099875616,bull,-1.0,0.0,-37954.697273334554,104185.7673906883,80278.46995658541,630.9298306671778,-3.0928316725381557,-0.011466315334606611,627.8255326793051,1184847.7840458257,1277015.2489457116,-92167.46489988593,6.27825532679305e-06
2025-03-18 18:05:00,329.55,59.989,77.854,68.9215,-0.040993185051057666,1.5718457132469683,0.25,0.0003670393175232605,bull,-1.0,0.0,-37930.51130329237,104185.7673906883,80278.46995658541,-7970.486427401637,-3.0935244641767286,-0.007970486427401948,-7973.587922352242,1176874.1961234736,1277015.2489457116,-100141.05282223807,-7.973587922352242e-05
2025-03-18 18:06:00,329.59,60.0,77.862,68.931,-0.040512877663117834,0.22838145574154856,0.25,0.00036698355456118477,bull,0.0,1.0,0.0,-0.0,-0.0,271.050748819874,-2.854227675902313,-25.00330549165308,243.1932156523186,1177117.389339126,1277015.2489457116,-99897.8596065857,2.431932156523186e-06
2025-03-18 18:08:00,329.61,60.04,77.825,68.9325,-0.03301099018745309,0.0519493807305524,0.25,0.0003608182498096901,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1177117.389339126,1277015.2489457116,-99897.8596065857,0.0
2025-03-18 18:09:00,329.72,60.059,77.862,68.9605,-0.02308486860722609,0.7919327253708858,0.25,0.0003562749834226709,bull,-1.0,-1.0,-37910.95474948441,104064.33673554339,80270.22167424418,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1177092.1515156862,1277015.2489457116,-99923.09743002546,-2.5237823439878236e-07
2025-03-18 18:13:00,329.76,60.006,77.862,68.934,-0.02396098127801211,0.18217330048325087,0.25,0.0003515995776302359,bull,0.0,1.0,0.0,-0.0,-0.0,-7031.848036961513,-2.854227497303648,-24.99600102834299,-7059.698265487159,1170032.453250199,1277015.2489457116,-106982.79569551256,-7.059698265487159e-05
2025-03-18 18:15:00,329.29,60.05,77.862,68.95599999999999,-0.05804369198465933,-3.6557837365570482,0.25,0.00036248407710157983,bull,1.0,1.0,37960.46038446354,-104079.93338884263,-80270.22167424418,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,1170007.2154267593,1277015.2489457116,-107008.03351895232,-2.5237823439878236e-07
2025-03-18 18:16:00,328.18,60.053,77.863,68.958,-0.06533389874393936,-7.234854909042138,0.25,0.000422014534410349,sideways,1.0,0.0,38088.85367785971,-104074.73398497993,-80269.19075812645,-42528.621048596215,2.606437721987803,-0.042528621048596456,-42526.05713949528,1127481.158287264,1277015.2489457116,-149534.0906584477,-0.0004252605713949528
2025-03-18 18:18:00,327.84,60.05,77.862,68.95599999999999,-0.06357896037136267,-2.2105006882605953,0.25,0.0004273509901326089,bear,1.0,0.0,38128.35529526599,-104079.93338884263,-80270.22167424418,-12557.716857760051,2.613101169653621,-0.013342703643187534,-12555.11709929404,1114926.04118797,1277015.2489457116,-162089.20775774168,-0.0001255511709929404
2025-03-18 18:20:00,327.91,60.01,77.9,68.955,-0.0639573275845262,0.42372282225357927,0.25,0.0004274795611643537,bear,0.0,-1.0,0.0,-0.0,-0.0,3781.913782601988,2.8544906358152216,-25.00155605595874,3759.7667171818443,1118685.8079051517,1277015.2489457116,-158329.4410405599,3.759766717181844e-05
2025-03-18 18:21:00,327.18,60.02,77.901,68.9605,-0.0777633372164051,-4.413828802853541,0.25,0.00045069548722032244,bear,1.0,1.0,38205.26927073782,-104131.95601466177,-80230.03555795176,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,1118660.570081712,1277015.2489457116,-158354.67886399967,-2.5237823439878236e-07
2025-03-18 18:22:00,327.45,60.008,77.901,68.9545,-0.082175839129062,1.6062539531692959,0.25,0.0004536778765867037,bear,-1.0,-2.0,-38173.76698732631,104152.77962938274,80230.03555795176,11565.006175274506,2.6184129579991855,-50.009065839230914,11517.615522393275,1130178.1856041052,1277015.2489457116,-146837.0633416064,0.00011517615522393274
2025-03-18 18:24:00,327.44,59.964,77.949,68.9565,-0.08223820178310369,-0.0639258204528301,0.25,0.0004536518448208766,bear,0.0,1.0,0.0,-0.0,-0.0,-349.9429270385144,-2.8537941238196636,-24.998886581733213,-377.7956077440673,1129800.3899963612,1277015.2489457116,-147214.85894935043,-3.777956077440673e-06
2025-03-18 18:25:00,328.18,59.954,77.901,68.9275,-0.14278661583345625,4.112205752498489,0.25,0.00047522744764862297,bear,-1.0,-1.0,-38088.85367785971,104246.58905160624,80230.03555795176,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1129775.1521729215,1277015.2489457116,-147240.0967727902,-2.5237823439878236e-07
2025-03-18 18:26:00,327.97,59.874,77.901,68.8875,-0.11432693957808014,-1.340206810870812,0.25,0.0004774449714697988,bear,-1.0,0.0,-38113.242064822996,104385.87700838427,80230.03555795176,-341.0678517785618,-3.0898785405009863,-0.01633838639647638,-344.17406870545926,1129430.978104216,1277015.2489457116,-147584.2708414956,-3.4417406870545924e-06
2025-03-18 18:28:00,328.4,59.87,77.901,68.8855,-0.1153455124749498,2.390761569075068,0.25,0.00048461266167589413,sideways,-1.0,0.0,-38063.337393422655,104392.85117755136,80230.03555795176,-16806.23759590603,-3.0954464293960133,-0.016806237595906062,-16809.349848573023,1112621.628255643,1277015.2489457116,-164393.6206900687,-0.00016809349848573022
2025-03-18 18:29:00,328.35,59.92,77.949,68.9345,-0.1199481664300759,-0.1500185796855483,0.25,0.00048449573902786027,sideways,0.0,1.0,0.0,-0.0,-0.0,10973.851135329245,-2.8534467655548696,-25.007167517395988,10945.990521046293,1123567.6187766893,1277015.2489457116,-153447.63016902236,0.00010945990521046293
2025-03-18 18:30:00,328.53,59.875,77.949,68.912,-0.12964104523808107,0.8988608434622802,0.25,0.000485196698734258,sideways,-1.0,-1.0,-38048.27565214745,104384.13361169102,80180.63092534863,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1123542.3809532495,1277015.2489457116,-153472.86799246212,-2.5237823439878236e-07
2025-03-18 18:31:00,328.44,59.92,77.95,68.935,-0.137654171846734,-0.4540879565147206,0.25,0.0004852516539801574,sideways,0.0,1.0,0.0,-0.0,-0.0,8201.811452144324,-2.85309946465555,-25.001353121834757,8173.956999557834,1131716.3379528073,1277015.2489457116,-145298.91099290433,8.173956999557834e-05
2025-03-18 18:34:00,327.72,59.909,77.95,68.9295,-0.13083142193499422,-3.8979750712938377,0.25,0.0005029165609964155,bear,1.0,1.0,38142.31661174173,-104324.89275401024,-80179.60230917254,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1131691.1001293676,1277015.2489457116,-145324.1488163441,-2.5237823439878236e-07
2025-03-18 18:35:00,327.5,59.89,77.95,68.92,-0.1256323336821991,-1.2129760266575011,0.25,0.0005048371574895021,bear,1.0,0.0,38167.93893129771,-104357.98964768743,-80179.60230917254,-6409.136692258197,2.6141420145385266,-0.010373482616909782,-6406.532923726276,1125284.5672056412,1277015.2489457116,-151730.68174007046,-6.406532923726276e-05
2025-03-18 18:36:00,327.4,59.872,77.949,68.9105,-0.12182939198725629,-0.5788216981021702,0.25,0.0005045041831648965,bear,0.0,-1.0,0.0,-0.0,-0.0,-1858.1704771626382,2.8530098644079604,-24.994224582690897,-1880.3116918809212,1123404.2555137603,1277015.2489457116,-153610.99343195138,-1.880311691880921e-05
2025-03-18 18:37:00,327.49,59.874,77.949,68.9115,-0.11955261861496491,0.48293335191280373,0.25,0.0005040802139773836,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1123404.2555137603,1277015.2489457116,-153610.99343195138,0.0
2025-03-18 18:38:00,327.5,59.89,77.92,68.905,-0.11787736821840857,0.028853686639314025,0.25,0.0005040736308062286,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1123404.2555137603,1277015.2489457116,-153610.99343195138,0.0
2025-03-18 18:39:00,327.46,59.895,77.95,68.9225,-0.1193215377507449,-0.16769162713949862,0.25,0.0005041138613842904,bear,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1123404.2555137603,1277015.2489457116,-153610.99343195138,0.0
2025-03-18 18:45:00,328.2,59.8,77.959,68.87950000000001,-0.21076863125592138,3.612336915910314,0.25,0.0005222939527880546,sideways,-1.0,-1.0,-38086.53260207191,104515.05016722408,80170.34595107684,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1123379.0176903205,1277015.2489457116,-153636.23125539115,-2.5237823439878236e-07
2025-03-19 10:00:00,324.47,59.864,77.732,68.798,0.7647725249673091,-10.692149566723858,0.25,0.0008532890056093218,bear,1.0,2.0,38524.36280703917,-104403.3141788053,-80404.46662893017,130553.06128553434,-3.0592702968175662,-49.846427528074074,130500.15558770945,1253879.17327803,1277015.2489457116,-23136.075667681638,0.0013050015558770944
2025-03-19 10:01:00,324.5,59.845,77.631,68.738,0.7520095570408059,0.8074492543465224,0.25,0.0008547526092822074,bear,1.0,0.0,38520.80123266564,-104436.46085721448,-80509.07498293207,11260.244983129127,2.6163217041592564,-0.011260244983130097,11262.850044588304,1265142.0233226183,1277015.2489457116,-11873.225623093313,0.00011262850044588304
2025-03-19 10:02:00,324.45,59.763,77.721,68.742,0.7955279998575124,-0.1652083829421839,0.25,0.0008548200056104037,bear,0.0,-1.0,0.0,-0.0,-0.0,-608.0670198062162,2.853441543364924,-24.996755986896535,-630.2103342497478,1264511.8129883686,1277015.2489457116,-12503.435957343085,-6.302103342497478e-06
2025-03-19 10:03:00,324.34,59.8,77.63,68.715,0.8528499168758253,0.03408077476865975,0.25,0.0008546823892031471,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1264511.8129883686,1277015.2489457116,-12503.435957343085,0.0
2025-03-19 10:04:00,324.14,59.763,77.61,68.6865,0.8461804251091597,-0.23453460899800418,0.25,0.000854821189097739,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1264511.8129883686,1277015.2489457116,-12503.435957343085,0.0
2025-03-19 10:05:00,324.1,59.761,77.624,68.6925,0.8443227365949614,-0.16281386944997367,0.25,0.0008548899311092282,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1264511.8129883686,1277015.2489457116,-12503.435957343085,0.0
2025-03-19 10:06:00,324.15,59.812,77.748,68.78,0.7679967452698243,-0.7978507554876791,0.25,0.0008564213463457684,bear,1.0,1.0,38562.39395341663,-104494.08145522638,-80387.9199464938,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1264486.5751649288,1277015.2489457116,-12528.673780782847,-2.5237823439878236e-07
2025-03-19 10:07:00,323.64,59.77,77.741,68.7555,0.845652244331842,-1.2430922149922632,0.25,0.0008601381784407735,bear,1.0,0.0,38623.161537510816,-104567.50878367074,-80395.15828198762,-14715.354055497339,2.6115676968988786,-0.024618287776987803,-14712.767106088217,1249773.8080588407,1277015.2489457116,-27241.440886870958,-0.00014712767106088217
2025-03-19 10:08:00,323.78,59.81,77.74,68.775,0.8667776169918948,0.24318835420602924,0.25,0.0008599430415445502,bear,0.0,-1.0,0.0,-0.0,-0.0,1304.9374221866178,2.8551158088162674,-25.009509547808314,1282.7830284476256,1251056.5910872882,1277015.2489457116,-25958.657858423423,1.2827830284476256e-05
2025-03-19 10:09:00,323.55,59.763,77.745,68.754,0.8740856134042033,-0.40048485315452004,0.25,0.000860299047738216,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1251056.5910872882,1277015.2489457116,-25958.657858423423,0.0
